seqnames,start,end,width,T0,T20,T60,T2H,T4H,T24H,LR
chr17,40354967,40355256,290,7.35722716497158,7.34041518893019,7.39295390131581,7.42129969402809,7.18729939896998,7.03217525430843,-1.05827
chr17,40426936,40427285,350,6.20759098479917,6.63201412976061,6.84802911940919,6.6022817851243,6.24541840752564,6.45271348767255,-2.06463
chr17,40444990,40445195,206,5.26770031576371,4.72099052511635,4.83254635042426,5.40548397193827,5.49470029251544,6.63361540370859,-3.19305
chr17,40542725,40543186,462,7.11094850304793,7.32063926559516,7.58528237202298,7.34774202765329,7.63650934997528,7.85499132614535,-1.21672
chr17,40547473,40548301,829,7.73661063266947,8.07774812160804,8.52742252713258,8.43241568840555,7.90536012536204,7.55630789663748,-3.42901
chr17,40588611,40588966,356,5.93166009770941,5.81143827741664,6.55541659456313,6.56567320772691,6.19716437782458,5.8371168237257,-1.49265
chr17,40607645,40608554,910,9.44462039287321,9.40588420317008,9.78148729558874,8.71328149172831,8.81444667572648,7.78782663985237,-1.29041
chr17,41125342,41125480,139,4.18221620688007,4.89154250163211,4.90222412008915,4.26739461708537,3.99761645307196,4.01898677528215,-1.82247
chr17,41134103,41134391,289,5.3833852889155,5.83950362405872,5.84288663640331,5.97905568321314,5.38409929442356,4.53809530714057,-2.76106
chr17,41403789,41404238,450,5.62192432896117,5.89404768072724,6.46620806029181,6.5470145659366,6.89633201163239,6.71621490433421,-5.41955
chr17,41672351,41672516,166,5.22698115723112,5.30783313422568,5.03223032427034,5.70384054759933,5.98618217214907,6.10577764125669,-1.01369
chr17,41717451,41717952,502,6.22836965863438,6.59955854344522,6.9085397506374,6.74007848463583,6.54437908692451,5.68135056170934,-4.80138
chr17,42222088,42222734,647,7.03041539358144,7.36957990373684,7.67261482539032,7.77399748649019,7.42233833629558,7.09526519845218,-2.22958
chr17,42269370,42269627,258,5.93166009770941,5.72380976969294,6.94201085692133,6.92485478806309,7.04004809686487,6.17750336300288,-1.14145
chr17,42273531,42273986,456,7.05388720459852,7.08307812596882,7.16390864084725,6.77256510440748,6.90637153572343,5.86634904673339,-1.9222
chr17,42313836,42314336,501,6.97000875932429,7.48956115140532,7.6321748583407,7.7083425539655,7.7853714842615,7.65173917689452,-4.27496
chr17,42342472,42342604,133,5.09743764743477,5.26708378094173,4.55817778667384,4.26739461708537,4.44603446313786,5.57912088811703,-4.36357
chr17,42361788,42362612,825,6.78603174603282,6.90860693515134,7.56930661237975,7.42129969402809,8.12760800160452,7.83294870771437,-1.76409
chr17,42379041,42379641,601,6.16511368901273,6.18400931802887,6.39548426098165,6.38836388331318,6.83458193312487,6.77905000418689,-2.19198
chr17,42406159,42406429,271,7.05388720459852,6.96064542827735,7.01459693348786,6.80433627119758,6.55718012871524,6.86845144651489,-1.47332
chr17,42414970,42415656,687,6.90696190744049,7.02316015178779,7.13525700796275,6.96757424164388,6.86578732469308,7.38509818497859,-1.64621
chr17,42439206,42439345,140,6.05310386567813,5.42359938174521,5.50500521105183,5.40548397193827,4.95173580924519,5.02653780538171,-1.06978
chr17,42553978,42555288,1311,8.72958531896749,8.57172241749863,8.53017619090059,8.57277145479662,8.36815250494004,8.38077644341162,-1.23246
chr17,42929244,42929433,190,5.3458449796557,4.94418900722656,5.03223032427034,5.18185881142586,4.99000367730524,6.05589953392676,-1.36152
chr17,4304428,4305015,588,6.88095093367391,7.01087204106801,6.60849463140782,6.52811144311022,6.27671381947735,6.31106911502251,-3.21791
chr17,43314910,43316305,1396,9.12819386354728,9.08390125003906,9.10739806393476,9.07415698225165,9.39834061066077,9.52556959084893,-1.42973
chr17,43341831,43342404,574,5.52447970279751,5.97218192383445,5.89508916862412,5.86316441301823,6.74790889982875,8.05866422408676,-3.49967
chr17,43394077,43394198,122,6.32799785144834,6.58305277794901,6.61887986403476,6.58409361174681,6.58244641898335,6.13008459296827,-3.51344
chr17,43608380,43608688,309,5.3458449796557,5.38603340991896,5.48243390936458,5.44633131059593,5.23274143186259,6.83926222534805,-2.61057
chr17,43656265,43656393,129,4.95510419198722,4.78010995658671,5.15148353949718,5.40548397193827,5.20046655731648,4.86213503347827,-1.72166
chr17,4375169,4375355,187,4.95510419198722,5.30783313422568,5.31369855443255,5.86316441301823,5.54697556636532,6.50940480118709,-1.89212
chr17,43760364,43760723,360,6.90696190744049,6.61587760180809,6.82129833764705,6.89565580765317,7.02169319769338,7.66010970583011,-3.81605
chr17,43994620,43995216,597,7.5511302133712,7.47173958636339,7.37468541501882,7.46170786296197,7.39407729380244,7.03217525430843,-2.18248
chr17,44138249,44138568,320,6.45684172959059,6.26901519759322,6.70912876461814,7.18831897249552,7.51054092357325,7.54731096233843,-9.49622
chr17,4420398,4420542,145,5.14192386560046,5.18196059644465,4.96869114014734,4.91709679921989,5.13366646090116,6.00423505294317,-8.00428
chr17,45099109,45099476,368,6.9944757526782,6.99847836696587,6.98278643486191,6.89565580765317,6.47861258621981,6.50940480118709,-1.43219
chr17,45428012,45428509,498,7.99488371967644,7.79920438178883,7.77831232151956,7.8821605451301,7.53662990277473,7.40515619318856,-1.00823
chr17,45583467,45585924,2458,9.69840107053157,9.68257650737463,9.70678213401838,9.51916253935289,9.17571166861612,9.31906747198103,-2.58676
chr17,4565461,4565941,481,7.09971536670078,7.19592859601821,7.00670982320699,7.18831897249552,6.53146344379587,6.31106911502251,-1.02903
chr17,46051788,46052375,588,5.1850792633522,6.02201533142515,5.6738883590044,5.95094389355151,6.45144292662007,8.07127226676538,-2.90451
chr17,46089482,46089871,390,4.26499676518453,4.83690183122187,5.89508916862412,5.70384054759933,6.50528001495354,5.86634904673339,-2.27925
chr17,46101300,46101504,205,5.30730167861674,5.34746305612683,4.96869114014734,5.13265149533325,5.44045940638668,5.80728001932447,-1.44316
chr17,46121911,46122762,852,7.28963345359784,7.51588739691727,7.41099394800153,6.93923561601936,6.6316890484667,7.65173917689452,-3.05173
chr17,46154213,46154835,623,6.72884974157072,7.01087204106801,7.23988712411501,7.13933528138979,7.1198723054277,6.77905000418689,-2.16995
chr17,46156793,46157267,475,5.55769794375506,6.28950648474724,6.81227687075272,6.72355666651413,7.64252805833292,7.13183595463861,-1.85027
chr17,46264393,46265093,701,8.2800481868904,8.65699214997369,8.74925628455831,7.96882560239956,7.52364438488515,7.26949858771138,-2.58807
chr17,46284533,46284722,190,4.79717580479719,4.89154250163211,5.57067464060622,5.70384054759933,5.54697556636532,6.74797451700019,-4.46586
chr17,47163633,47163817,185,4.85176219576804,4.59494646068245,4.55817778667384,4.43912646583932,4.50007001799973,4.11953153925728,-2.07702
chr17,47315682,47316024,343,6.68442496501359,6.49756661484598,6.3587782528382,5.89302161873041,5.71632397608075,5.43046702554421,-6.79625
chr17,47429920,47430053,134,4.85176219576804,4.59494646068245,4.55817778667384,4.35581430643827,4.44603446313786,5.43046702554421,-2.75817
chr1,74763863,74764236,374,5.30730167861674,5.46021195551005,5.80700512072057,6.08632569495143,7.09375191881727,6.8244431221453,-2.83772
chr17,47705363,47706226,864,7.43078773422513,7.14060650326986,7.75496107534811,7.79786769827408,8.30504575782831,8.15064354456506,-1.76221
chr17,47719459,47719729,271,6.24885330801161,5.63051258696459,6.13104422780216,6.56567320772691,7.1455281731036,7.47324130943773,-5.11398
chr17,47720935,47721683,749,7.62350819494034,7.24920739985432,8.22154193617766,8.2825693549662,9.42302671567639,9.32170805644465,-2.47906
chr17,47810278,47810399,122,4.61980979914175,5.09149822425755,5.17981784840544,5.36344633056216,5.8882712298737,5.71387833697733,-2.63244
chr17,48011441,48011629,189,6.74335912143182,6.13955122013892,6.1454830616668,6.00663015093695,5.94781144146432,6.26790670429082,-1.37
chr17,48074288,48074943,656,7.26972465909496,6.64797216542187,6.58749716495101,6.4895455245074,6.35210522084082,6.68374036484234,-2.16622
chr17,48351969,48352877,909,6.93251221145186,6.75499338350158,6.95845963976015,7.16403500929859,7.15397973301628,6.7943402887999,-3.33411
chr17,48361466,48361599,134,5.05153591069484,4.65934456819005,3.61815246660386,3.84692295857022,3.83893719931423,4.21352331915905,-1.47428
chr17,48406944,48407409,466,5.77099485500094,5.66228676366821,5.57067464060622,5.66975006450897,6.09552664315336,6.70006900641511,-6.04353
chr17,48411498,48411699,202,4.79717580479719,5.49591832898772,6.29544673486422,6.08632569495143,6.32241973680482,6.95263462349551,-2.7815
chr17,48439687,48440385,699,8.1335263231614,7.99906030589791,8.23172766067618,7.95473815421208,7.72991948912786,7.38509818497859,-1.78515
chr17,48878894,48879340,447,7.20829479639744,6.8408027630378,6.75693028393938,6.95347450909365,7.05817240381269,7.01921930225916,-1.52206
chr17,49260192,49260944,753,7.80044684023481,7.90259032457268,7.83285987029815,7.88958482826441,7.97855901914834,8.10844846846959,-1.78962
chr17,49388021,49388679,659,7.08839407991154,7.37917191336484,7.50357344151188,7.44164524695343,7.47725193055966,7.29121740496593,-1.66199
chr17,49676133,49676756,624,8.2800481868904,8.02373222148118,8.26847186617369,7.21220093652727,6.96518433803621,6.88282754002162,-1.46213
chr17,49688060,49688457,398,6.40302548881124,6.47984427538115,6.43127949502861,6.65550969257574,6.74790889982875,6.22341303387317,-1.42433
chr17,49817947,49818393,447,7.65454631744545,7.81342479266768,7.69241751511395,7.36914396928379,7.45005639106786,6.96619967659956,-2.17217
chr17,49851317,49852193,877,8.37628509876152,8.16904995273404,7.9361322345165,7.84445498759209,7.68979461297666,7.85499132614535,-6.87719
chr17,49952416,49952801,386,7.26972465909496,7.07129195970616,7.09118355238512,6.7885381444907,6.84505890628631,6.52781743804873,-3.55222
chr17,49998232,49998483,252,7.17657030014202,6.99847836696587,6.72843984420594,6.83542281999511,6.87604090969442,6.61651245855563,-1.36181
chr17,50151996,50152191,196,6.40302548881124,6.63201412976061,6.91698060921308,7.00906502975229,7.03089983744422,6.22341303387317,-5.39283
chr17,50178219,50178609,391,6.86776744528962,7.24920739985432,7.36854414890716,7.13933528138979,6.96518433803621,7.28039886625185,-1.58584
chr17,50361958,50362435,478,7.19779728651262,7.33056111211627,7.38689007285801,7.27023148407947,7.15397973301628,7.19079965395609,-2.24423
chr17,5042340,5042523,184,4.48816214665559,5.13743833533723,5.38844238897142,5.92227342434508,5.57241963299235,6.17750336300288,-2.22398
chr17,50872393,50873126,734,7.06548144387049,7.30058848936504,7.55855696923855,7.55803786223573,7.73556158899817,7.44445450151285,-2.85451
chr17,50873239,50873386,148,5.65299618092312,5.56478448745506,4.90222412008915,4.73125719157401,4.78762631941209,5.92309440697747,-4.10926
chr17,50909322,50909797,476,7.15502632224822,7.60850405750809,7.45802618469435,7.27023148407947,7.06714988168033,6.56395237909302,-5.22356
chr17,50919047,50920179,1133,9.05447442979298,9.31884749762658,9.3354641556535,8.48727353561481,8.25877711430171,8.18004476686105,-1.65187
chr17,51098256,51098389,134,4.48816214665559,5.30783313422568,5.41252055780169,5.40548397193827,5.16745309932728,4.97379142134904,-1.42387
chr17,51323005,51323216,212,5.55769794375506,5.89404768072724,4.72128238634534,4.59257340960083,4.27060752748218,5.07742355520351,-1.47361
chr17,51371767,51372180,414,5.68341291181255,6.38781206428582,6.34633240864353,6.38836388331318,6.43766377818512,6.13008459296827,-1.09995
chr17,51462257,51462366,110,4.5554870779691,5.34746305612683,4.60071499189284,4.26739461708537,3.92045733068055,3.91090635854622,-1.50075
chr17,54993233,54993348,116,5.62192432896117,5.94660449089786,5.26162746547885,5.08170637305998,4.99000367730524,4.86213503347827,-2.12268
chr17,5513678,5513839,162,6.02961920240824,6.36867954036486,5.94546857840904,5.66975006450897,5.26431004855217,5.97769201914679,-1.63444
chr17,55195327,55195487,161,4.48816214665559,4.13320325979906,4.16341013839067,4.85777088513219,5.13366646090116,4.74110666975992,-1.84844
chr17,5526845,5527075,231,5.52447970279751,5.26708378094173,5.86049819415542,6.00663015093695,6.21342904404007,6.71621490433421,-3.76773
chr17,55344247,55344721,475,5.74238759125376,5.83950362405872,6.11645942453937,6.25676304257944,6.70253814720537,6.95263462349551,-7.3264
chr17,55434816,55434964,149,4.00087951894663,4.38246950909199,4.75933181997982,5.18185881142586,5.69331477485038,5.30797416634098,-7.42578
chr17,55601994,55602211,218,4.95510419198722,5.04404697902808,5.45950385416116,5.44633131059593,5.13366646090116,5.22012398925123,-1.15885
chr17,5563042,5563192,151,5.65299618092312,4.83690183122187,4.42247995627228,4.17320001710883,4.65100076405157,5.22012398925123,-2.48478
chr17,55734386,55734827,442,5.14192386560046,4.94418900722656,5.03223032427034,5.02889619207963,5.26431004855217,7.29121740496593,-7.30526
chr17,56490889,56491330,442,6.16511368901273,5.38603340991896,5.28789792196659,5.40548397193827,5.54697556636532,5.80728001932447,-3.74849
chr17,56599242,56599811,570,7.09971536670078,6.81276292479605,6.64959440907529,6.86585363435204,7.04913871168481,6.28964931974084,-2.40051
chr17,56786864,56787574,711,6.00574591317917,6.02201533142515,7.23988712411501,7.23569399441385,8.17405493703792,7.71738177044208,-2.70324
chr17,56820262,56820422,161,4.34328410015616,4.59494646068245,4.86780584734532,4.73125719157401,4.55215454817591,4.53809530714057,-1.96619
chr17,57009922,57010632,711,7.17657030014202,7.17405366255787,7.15679890105829,7.00906502975229,7.06714988168033,6.92511577525856,-1.64682
chr17,57282023,57282252,230,6.20759098479917,6.40669417652638,6.39548426098165,5.83267621775595,5.71632397608075,5.64807244773773,-1.54263
chr17,57463074,57463498,425,5.71320157740104,6.16195151493024,5.71319135861211,6.36724725546697,6.24541840752564,7.89099673829952,-1.24242
chr17,57810982,57811159,178,4.95510419198722,4.78010995658671,4.90222412008915,4.51788907918208,3.92045733068055,4.11953153925728,-2.29215
chr17,57833056,57833553,498,7.25966627898336,7.37917191336484,7.02244115983982,6.8507184604583,7.08493896296808,7.37496362614752,-1.54944
chr17,58156878,58157651,774,7.65454631744545,7.60850405750809,7.67759103874731,7.52027414655141,7.68397029052283,8.15064354456506,-1.33411
chr17,58382289,58382848,560,6.36599934354476,6.38781206428582,6.52260640784378,6.7885381444907,6.65569408872728,6.70006900641511,-1.00291
chr17,5873371,5873503,133,4.34328410015616,3.93934587329365,3.53285456477843,3.96407440613584,3.99761645307196,5.22012398925123,-2.01441
chr1,75874299,75874530,232,5.59016851333716,5.46021195551005,5.12258158197296,4.73125719157401,4.14055940358442,4.53809530714057,-4.87537
chr17,59088669,59088790,122,4.68138667304556,4.94418900722656,3.91638902843273,3.71941093266912,3.75253340576199,5.57912088811703,-2.31322
chr17,59342674,59343103,430,6.40302548881124,6.32963605752783,6.83026374185532,6.95347450909365,7.26737978147617,7.15571138973496,-4.03638
chr17,59373678,59374167,490,5.55769794375506,6.30971079566048,6.45465891123761,6.56567320772691,6.30734474978352,6.13008459296827,-1.17135
chr17,59746956,59747161,206,5.3458449796557,5.26708378094173,5.43620345677717,6.00663015093695,6.42375175530746,6.00423505294317,-4.26499
chr17,59761846,59763049,1204,6.82747835893505,6.53237125496468,7.52028963989038,7.69145110788442,8.43556349616861,8.07127226676538,-2.65722
chr17,59825577,59826197,621,6.40302548881124,6.59955854344522,7.81038182552753,7.59483824439701,8.24301850101935,8.19740212659165,-2.61535
chr17,59828130,59828270,141,5.90609456365831,5.59802282018045,5.12258158197296,5.08170637305998,5.32544760076994,5.8371168237257,-6.27726
chr17,59828757,59830102,1346,7.77242331185127,7.78484240608877,8.77037206898424,8.622630551099,9.35867401932239,9.29239235140171,-2.58712
chr17,59842883,59844444,1562,7.77242331185127,8.02373222148118,8.9517884304203,8.95536956195724,9.81550975192802,9.527858295278,-3.57008
chr17,59899255,59899480,226,6.32799785144834,6.78416729156753,6.25606889982045,5.89302161873041,6.07786843416756,5.50670775371092,-1.69902
chr17,60037015,60037694,680,7.7438446412904,7.60032579248102,7.61671276470628,7.53927956286142,7.47725193055966,7.42493915155481,-3.84551
chr17,60135199,60135840,642,7.41274622548891,7.60032579248102,7.50916705604262,7.61289230338931,7.64852176181819,7.93994080992081,-1.70354
chr17,60142624,60142810,187,4.61980979914175,4.83690183122187,4.79640347582184,5.18185881142586,4.99000367730524,5.8371168237257,-1.80776
chr17,60435844,60436190,347,6.36599934354476,5.69337619404835,5.71319135861211,5.97905568321314,5.90839223176178,6.65051796902704,-1.32558
chr17,60577243,60577752,510,5.41997348582663,6.28950648474724,6.65968897768701,6.44992028482196,6.38119217902114,6.26790670429082,-2.55189
chr1,76180842,76180963,122,5.0041256049695,4.94418900722656,4.32436145800226,3.57952643960777,4.33148433089033,5.68135056170934,-1.18024
chr17,61904247,61904686,440,6.18650866373153,6.34928987355253,6.44301656164494,6.18616879804727,6.2921105766085,5.57912088811703,-1.08838
chr17,61967860,61968205,346,5.3458449796557,5.18196059644465,5.12258158197296,4.51788907918208,4.3898960100046,6.00423505294317,-2.20092
chr17,62109569,62109746,178,5.68341291181255,5.86703340583917,6.34633240864353,6.2336133305043,5.7389719624093,5.57912088811703,-1.75025
chr1,76254304,76254590,287,4.95510419198722,4.99498179527768,5.09308876553888,6.08632569495143,6.30734474978352,6.24583138906707,-2.51811
chr17,62653186,62653812,627,6.89401504015227,7.66448947930024,7.60108315904914,7.44164524695343,8.00682938945918,9.04959866936584,-2.59698
chr17,62794717,62794859,143,4.41754097420465,3.83168412667926,3.98222123693822,5.02889619207963,5.20046655731648,4.74110666975992,-1.31178
chr17,62892937,62893208,272,4.85176219576804,4.94418900722656,6.25606889982045,6.34581694800461,5.7389719624093,5.57912088811703,-2.33976
chr17,62965408,62966693,1286,9.68718738114213,9.72268543976726,9.75348240297853,9.43032615675889,9.58022996884204,9.01085366959085,-1.11427
chr1,76300391,76301036,646,6.63858863960213,6.61587760180809,6.61887986403476,6.50895734730325,6.51843112884217,6.28964931974084,-4.00111
chr17,63161283,63161501,219,4.5554870779691,4.13320325979906,3.98222123693822,4.35581430643827,5.29520265614761,5.07742355520351,-1.09361
chr17,63275407,63275662,256,4.09439508373918,4.45682687705648,4.10550589633953,4.59257340960083,4.87201328078305,6.41364257268356,-3.42421
chr17,6374905,6375219,315,5.45565667390192,5.81143827741664,5.43620345677717,5.89302161873041,6.30734474978352,7.01921930225916,-2.32034
chr17,63984849,63985441,593,7.06548144387049,7.07129195970616,6.96661423422715,7.22399528549274,7.5622554695741,7.30195542064818,-1.41115
chr17,64106601,64107410,810,7.30927124770477,7.34041518893019,7.03800280854357,6.99536692290475,6.94584524720373,7.08286599775492,-2.45342
chr17,64392893,64393505,613,7.07698324823411,6.53237125496468,6.54456256371844,6.65550969257574,6.51843112884217,6.26790670429082,-1.42884
chr17,64442017,64442184,168,4.79717580479719,5.18196059644465,5.06298042658673,5.44633131059593,5.38409929442356,5.57912088811703,-1.44876
chr17,64635635,64636176,542,5.88006780552379,5.49591832898772,5.788724061649,6.11194169592212,6.19716437782458,7.13183595463861,-4.29311
chr17,64927520,64927827,308,5.14192386560046,5.26708378094173,5.80700512072057,5.89302161873041,6.11297133109978,5.50670775371092,-3.12634
chr17,64929797,64930077,281,4.74044256596768,4.94418900722656,6.26931462714622,6.13711079148242,7.45690348767666,6.65051796902704,-1.94647
chr17,64935182,64935324,143,5.77099485500094,5.22514991193933,5.09308876553888,5.02889619207963,4.87201328078305,5.64807244773773,-2.74702
chr1,76494902,76495226,325,4.41754097420465,4.83690183122187,4.37425468318362,5.18185881142586,4.95173580924519,6.61651245855563,-1.03474
chr17,65023147,65023342,196,5.49047854536449,5.34746305612683,6.08683989143552,6.18616879804727,6.69096895487767,6.31106911502251,-2.47633
chr17,65042309,65042426,118,5.88006780552379,6.20573494503764,6.20183530327219,5.36344633056216,5.66993264961427,4.38491774823238,-1.13828
chr1,76510221,76510620,400,5.45565667390192,4.99498179527768,5.03223032427034,5.40548397193827,5.64616531253392,5.43046702554421,-2.77145
chr17,65181334,65181495,162,5.30730167861674,4.65934456819005,4.79640347582184,5.22944297874888,5.35507148219508,6.26790670429082,-3.08632
chr17,65228895,65229449,555,6.28896823369328,5.81143827741664,6.46620806029181,6.88083167366039,7.1707357553674,8.24269269073246,-4.77424
chr17,65345271,65345926,656,6.60720151560121,6.38781206428582,6.576882706953,6.81996327386134,7.23587900225779,6.68374036484234,-1.3403
chr17,65414317,65414508,192,4.79717580479719,5.09149822425755,5.43620345677717,5.66975006450897,5.38409929442356,5.54336860192447,-1.53699
chr17,65495398,65495525,128,5.22698115723112,5.81143827741664,5.33904587282243,5.02889619207963,4.69799500281378,4.91904315407099,-1.78139
chr17,65584615,65584756,142,4.26499676518453,4.72099052511635,5.12258158197296,5.22944297874888,5.41255455238495,5.57912088811703,-9.89977
chr17,65656842,65657203,362,5.30730167861674,5.42359938174521,5.82505742760288,6.03368745255404,6.39551865937015,7.31261410312362,-12.5853
chr17,66246379,66246989,611,7.62350819494034,7.77033601863427,8.16242371026294,7.57655538852712,7.52364438488515,6.31106911502251,-2.02508
chr17,66254322,66254463,142,5.41997348582663,4.72099052511635,4.27268075659645,4.43912646583932,4.27060752748218,4.80288962041418,-1.56418
chr17,66313906,66314357,452,5.52447970279751,5.75361459136555,6.66971340487924,6.4895455245074,7.26737978147617,7.59174484861142,-4.152
chr17,66326039,66326209,171,4.95510419198722,4.99498179527768,5.03223032427034,5.02889619207963,5.02728265415018,5.26471765824128,-6.7708
chr17,66353308,66353436,129,4.18221620688007,4.65934456819005,5.03223032427034,4.91709679921989,4.50007001799973,4.91904315407099,-1.34221
chr17,66466892,66467356,465,5.1850792633522,5.89404768072724,5.77020837857604,5.97905568321314,6.21342904404007,7.63485099718628,-3.74199
chr17,66491362,66491496,135,4.68138667304556,4.30407046410992,5.00081050308513,5.44633131059593,5.66993264961427,5.30797416634098,-4.52304
chr17,66507661,66507855,195,4.85176219576804,4.52753893578714,5.09308876553888,5.18185881142586,6.19716437782458,5.8371168237257,-1.32549
chr17,66508375,66508541,167,4.61980979914175,4.99498179527768,4.90222412008915,5.5623612593589,5.59742272183487,5.46909095866131,-1.2304
chr17,66547273,66548484,1212,6.9576178796183,6.53237125496468,7.17098351490681,7.5673263350928,7.9003455759046,7.65173917689452,-3.77577
chr17,66667253,66667764,512,6.55880210742473,6.90860693515134,7.39899234938075,7.22399528549274,8.3461933702822,7.92612539833369,-1.08886
chr17,67080787,67081150,364,5.79904587594266,5.34746305612683,5.26162746547885,5.48605390181876,5.7389719624093,5.95065147289045,-5.01605
chr17,67081359,67081648,290,5.77099485500094,5.38603340991896,5.28789792196659,5.36344633056216,5.32544760076994,5.22012398925123,-2.42608
chr17,67431464,67431954,491,6.18650866373153,6.61587760180809,7.79672494842583,7.23569399441385,8.16989373936577,8.00052343282414,-1.18145
chr17,67467537,67467725,189,5.62192432896117,5.42359938174521,5.80700512072057,5.83267621775595,5.41255455238495,5.02653780538171,-1.07626
chr17,67469197,67469564,368,6.60720151560121,6.74018217394183,7.09862326546112,6.7885381444907,6.49200791631376,6.05589953392676,-1.46524
chr17,67478959,67479171,213,6.49163535150198,6.79853595621544,6.40751495696776,6.30197702019088,5.62199985825705,5.61400855895519,-2.46144
chr17,67725109,67726039,931,7.9202232597191,8.10112096505002,7.90676710002021,7.29280552496144,6.46509171479934,7.15571138973496,-4.02903
chr1,76789784,76789932,149,4.26499676518453,5.22514991193933,5.03223032427034,3.84692295857022,3.56245706882038,4.6765590465338,-1.50627
chr17,68100943,68101064,122,4.85176219576804,4.38246950909199,4.83254635042426,5.18185881142586,5.06362256343116,3.91090635854622,-3.64893
chr17,68168570,68169312,743,6.60720151560121,6.92179358691292,7.03024296608058,6.75641323433892,6.19716437782458,6.13008459296827,-3.67634
chr17,68310164,68310471,308,5.49047854536449,5.72380976969294,6.55541659456313,6.4895455245074,7.0760718405761,6.22341303387317,-1.64041
chr17,68344111,68345134,1024,7.81425708509995,8.07774812160804,8.09335048847886,8.11533577731824,8.16153516329357,7.7012489994648,-2.88874
chr17,68759774,68759907,134,4.68138667304556,4.13320325979906,4.10550589633953,4.26739461708537,4.78762631941209,5.26471765824128,-4.44624
chr1,7704142,7704928,787,8.74408733996022,8.60480310485057,8.5052019327969,8.39116673362377,8.34987651561852,7.79544567031353,-6.29733
chr17,7052114,7052472,359,6.85446237299958,6.93486079972947,6.68955568719624,6.42969191589105,6.59491554282008,6.65051796902704,-1.03718
chr17,7060248,7060833,586,5.79904587594266,5.78281611401814,5.96187820858014,6.46986894435286,7.44317664279772,7.63485099718628,-5.38091
chr17,7174333,7174541,209,6.34712371677106,6.36867954036486,6.43127949502861,6.16184830834503,5.7832284450728,5.92309440697747,-2.91193
chr17,7204576,7205576,1001,10.0027475030964,10.0588935550164,10.1389331263472,9.68833705176877,9.50624606514855,8.98443324701713,-4.19762
chr1,7726707,7726830,124,4.48816214665559,4.72099052511635,4.21907972836723,4.07242311967601,3.66062331636281,5.50670775371092,-1.20175
chr17,72726750,72727618,869,7.14413247498907,7.35020241554189,7.65253653305378,7.60389351504167,7.39407729380244,7.57413517472413,-2.35787
chr1,77280673,77280824,152,5.45565667390192,4.78010995658671,5.06298042658673,5.44633131059593,5.54697556636532,4.53809530714057,-2.60637
chr17,73211832,73212050,219,6.45684172959059,6.46190152091169,6.25606889982045,6.34581694800461,5.80485777460951,5.68135056170934,-2.02495
chr17,73722157,73722630,474,7.30927124770477,7.76302775720714,8.01688191768302,7.27023148407947,6.77007018945068,6.70006900641511,-1.74963
chr17,740247,740597,351,5.74238759125376,5.92056540055765,6.21558602905522,6.27954714956126,6.36672200343441,6.13008459296827,-5.69688
chr1,77421466,77421953,488,6.86776744528962,6.74018217394183,6.61887986403476,6.34581694800461,5.90839223176178,6.52781743804873,-2.25153
chr1,77430580,77432280,1701,8.0542787146181,8.17456893156119,8.10816958523299,8.13420948021816,8.29743663160461,7.45411406687634,-1.95082
chr1,77435025,77435215,191,5.3833852889155,4.89154250163211,4.60071499189284,5.08170637305998,5.44045940638668,5.43046702554421,-1.43894
chr17,74657525,74657716,192,6.84103345331261,6.42533234740487,6.34633240864353,6.32406350103948,6.36672200343441,6.26790670429082,-2.18447
chr17,74759341,74759710,370,7.36662998391143,7.40757113251212,7.40500562862887,6.98153750747037,6.9842676168604,6.70006900641511,-2.46995
chr17,74961681,74961980,300,6.74335912143182,6.72521732870754,6.79406291326416,6.67282468870204,6.6316890484667,7.17919812957236,-2.31835
chr17,75249708,75250628,921,7.44860641005192,7.57550910005981,8.85846246498778,8.46259642571046,9.21864597632272,8.84454620583747,-1.08782
chr17,75323172,75323478,307,6.91979362107955,6.76965407993908,6.41944615758701,6.38836388331318,6.33733883006061,6.43331029043636,-4.27384
chr17,75344013,75344298,286,5.41997348582663,5.72380976969294,5.73244849597528,5.92227342434508,6.07786843416756,5.34997137521807,-2.31895
chr17,75518187,75518512,326,7.51775863828103,7.78484240608877,7.91099889131344,7.04939585690569,7.06714988168033,6.50940480118709,-1.09379
chr1,77565607,77565736,130,4.34328410015616,4.59494646068245,4.68220219596889,4.59257340960083,4.50007001799973,5.17410784550266,-4.60257
chr17,75872859,75872975,117,6.65402979031363,6.92179358691292,6.55541659456313,6.00663015093695,5.7389719624093,5.34997137521807,-6.0627
chr17,76029494,76029763,270,6.57511632128753,6.47984427538115,6.18795225328542,6.16184830834503,6.35210522084082,6.35297762033671,-2.37304
chr17,76272008,76273063,1056,8.33855713746328,8.35552576064119,7.98913071573011,8.45760994452798,8.69211163214932,9.40125729048889,-2.00571
chr17,76398139,76398321,183,6.18650866373153,6.34928987355253,6.32111391036255,6.25676304257944,6.19716437782458,6.45271348767255,-1.39106
chr17,76408575,76408879,305,6.60720151560121,6.36867954036486,6.78486897099795,6.88083167366039,6.43766377818512,5.64807244773773,-2.9351
chr17,76506466,76506814,349,7.28963345359784,7.34041518893019,7.29273452109896,7.22399528549274,7.24381891351637,7.15571138973496,-1.39866
chr17,76547324,76547549,226,5.62192432896117,5.78281611401814,6.17393430759891,6.63798435761473,6.2921105766085,5.97769201914679,-1.4095
