ID ATACchr ATACstart ATACend AT0 AT20 AT1H AT2H AT4H AT24H baitID baitchr baitstart baitend otherEndID otherEndchr otherEndstart otherEndend T0 T20 T1H T4H T24H ENSG ENSGchr ENSGstart ENSGend ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a BIC_chic BIC_atacseq BIC_gene
49484 chr3 56886914 56887646 7.0421990326564 6.89529864085931 7.2263671585724 7.21220093652727 7.21986687236061 7.33369809762468 471101 chr3 56915221 56917502 471097 chr3 56886668 56889507 6.03928605629618 6.18302038214093 6.49857374021095 6.6233547187968 6.54060084658952 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -11.1165170378289 1.47903317723959 -16.350702093758
49485 chr3 56890653 56891042 5.3833852889155 6.09367942122925 6.71881661503559 5.97905568321314 5.92823646535612 6.26790670429082 471056 chr3 56775349 56779093 471099 chr3 56890342 56901938 4.61364176975253 5.17651899784346 4.7246161964373 5.51046040311719 5.36004822995083 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -7.15417816477574 1.7917688208626 -16.350702093758
49486 chr3 56894974 56895160 5.3458449796557 4.99498179527768 5.89508916862412 5.70384054759933 5.76126989998744 5.89500070372433 471056 chr3 56775349 56779093 471099 chr3 56890342 56901938 4.61364176975253 5.17651899784346 4.7246161964373 5.51046040311719 5.36004822995083 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -7.15417816477574 1.75274654977986 -16.350702093758
49487 chr3 56902484 56902989 6.40302548881124 6.49756661484598 5.80700512072057 6.36724725546697 6.14724037160272 5.50670775371092 471064 chr3 56799010 56803121 471100 chr3 56901938 56915221 3.60546212300742 3.24438613134331 2.8108273381601 3.12734099047394 3.52919632460471 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.60966773667853 1.79199335209908 -16.350702093758
49487 chr3 56902484 56902989 6.40302548881124 6.49756661484598 5.80700512072057 6.36724725546697 6.14724037160272 5.50670775371092 471056 chr3 56775349 56779093 471100 chr3 56901938 56915221 4.79146682579867 4.72120137199435 4.67791454855262 5.07241071454737 5.08920157378696 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.60924077766239 1.79199335209908 -16.350702093758
49489 chr3 56922046 56922530 6.30861502339211 6.22713825241755 7.02244115983982 6.44992028482196 7.32090341845352 6.70006900641511 471056 chr3 56775349 56779093 471103 chr3 56919894 56925708 5.29477783371981 5.40977248112095 5.4635411982309 5.98963052837566 5.64990288063215 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -1.77024796148362 1.79189660534687 -16.350702093758
49489 chr3 56922046 56922530 6.30861502339211 6.22713825241755 7.02244115983982 6.44992028482196 7.32090341845352 6.70006900641511 471064 chr3 56799010 56803121 471103 chr3 56919894 56925708 4.13045036968493 3.9683396865038 4.63352995419081 4.42703480340093 4.26888354028906 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -1.43488762376568 1.79189660534687 -16.350702093758
49490 chr3 56923637 56924336 8.1335263231614 8.07184526222551 8.65904605322405 7.55803786223573 7.54307909272615 6.89706179162632 471056 chr3 56775349 56779093 471103 chr3 56919894 56925708 5.29477783371981 5.40977248112095 5.4635411982309 5.98963052837566 5.64990288063215 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -1.77024796148362 1.5208763405466 -16.350702093758
49490 chr3 56923637 56924336 8.1335263231614 8.07184526222551 8.65904605322405 7.55803786223573 7.54307909272615 6.89706179162632 471064 chr3 56799010 56803121 471103 chr3 56919894 56925708 4.13045036968493 3.9683396865038 4.63352995419081 4.42703480340093 4.26888354028906 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -1.43488762376568 1.5208763405466 -16.350702093758
49491 chr3 56928700 56929006 6.57511632128753 6.51507388896396 7.03024296608058 6.7885381444907 6.49200791631376 5.95065147289045 471056 chr3 56775349 56779093 471105 chr3 56928172 56932826 5.07183075731642 5.15001677743091 4.96827356324969 5.37352341292855 5.43229139878584 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 0.596637591297974 0.750587472028145 -16.350702093758
49491 chr3 56928700 56929006 6.57511632128753 6.51507388896396 7.03024296608058 6.7885381444907 6.49200791631376 5.95065147289045 471064 chr3 56799010 56803121 471105 chr3 56928172 56932826 3.89414630354412 3.69741024865566 3.27889257404498 3.70001979256701 3.9126499227554 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.60971210936618 0.750587472028145 -16.350702093758
49492 chr3 56930785 56931027 4.5554870779691 5.34746305612683 6.47766548916185 6.36724725546697 7.2117936674539 7.23629472317395 471056 chr3 56775349 56779093 471105 chr3 56928172 56932826 5.07183075731642 5.15001677743091 4.96827356324969 5.37352341292855 5.43229139878584 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 0.596637591297974 -2.90817322706564 -16.350702093758
49492 chr3 56930785 56931027 4.5554870779691 5.34746305612683 6.47766548916185 6.36724725546697 7.2117936674539 7.23629472317395 471064 chr3 56799010 56803121 471105 chr3 56928172 56932826 3.89414630354412 3.69741024865566 3.27889257404498 3.70001979256701 3.9126499227554 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.60971210936618 -2.90817322706564 -16.350702093758
49494 chr3 56970878 56971140 5.41997348582663 5.81143827741664 5.00081050308513 5.36344633056216 5.20046655731648 6.20064080883853 471056 chr3 56775349 56779093 471117 chr3 56970698 56974462 4.57966803851673 4.57593253803902 4.17043668555629 5.06251147427946 5.40861003270292 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.33542883830404 1.69811571108801 -16.350702093758
49494 chr3 56970878 56971140 5.41997348582663 5.81143827741664 5.00081050308513 5.36344633056216 5.20046655731648 6.20064080883853 471064 chr3 56799010 56803121 471117 chr3 56970698 56974462 2.51548833966965 2.05078583226924 2.59419142313926 3.24392708519761 3.7712518093126 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.60958248607659 1.69811571108801 -16.350702093758
49495 chr3 56980896 56981076 5.05153591069484 4.65934456819005 5.41252055780169 5.36344633056216 6.46509171479934 6.41364257268356 471064 chr3 56799010 56803121 471118 chr3 56974462 56981394 5.57609010187408 5.86731837771493 5.7333803239941 6.21506107050405 6.22525570764354 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 0.154126479662032 0.0904962905032369 -16.350702093758
49495 chr3 56980896 56981076 5.05153591069484 4.65934456819005 5.41252055780169 5.36344633056216 6.46509171479934 6.41364257268356 471101 chr3 56915221 56917502 471118 chr3 56974462 56981394 5.48795940719357 5.91411259810729 5.91822460777815 6.34472468541268 6.77164798756361 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -4.00744152959954 0.0904962905032369 -16.350702093758
49496 chr3 56986019 56986219 4.79717580479719 5.53076227966826 5.61285028350543 5.95094389355151 6.75903209676571 5.8371168237257 471101 chr3 56915221 56917502 471121 chr3 56983484 56992822 4.53243311261171 4.83255612350449 5.21542644072379 5.28216428734813 5.20371022114672 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -4.58225582495516 0.425725179438067 -16.350702093758
49496 chr3 56986019 56986219 4.79717580479719 5.53076227966826 5.61285028350543 5.95094389355151 6.75903209676571 5.8371168237257 471064 chr3 56799010 56803121 471121 chr3 56983484 56992822 4.07592730190942 4.27049401826834 3.98246131863819 4.36702413863386 4.86393851026906 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.04769046218411 0.425725179438067 -16.350702093758
49497 chr3 56988894 56989133 6.07621235323144 5.89404768072724 6.22920692929416 6.32406350103948 6.16407439466762 6.45271348767255 471101 chr3 56915221 56917502 471121 chr3 56983484 56992822 4.53243311261171 4.83255612350449 5.21542644072379 5.28216428734813 5.20371022114672 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 -4.58225582495516 0.803307855618635 -16.350702093758
49497 chr3 56988894 56989133 6.07621235323144 5.89404768072724 6.22920692929416 6.32406350103948 6.16407439466762 6.45271348767255 471064 chr3 56799010 56803121 471121 chr3 56983484 56992822 4.07592730190942 4.27049401826834 3.98246131863819 4.36702413863386 4.86393851026906 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.04769046218411 0.803307855618635 -16.350702093758
49498 chr3 56995516 56995712 5.77099485500094 5.53076227966826 5.65382790662796 5.52471203007689 5.16745309932728 5.46909095866131 471064 chr3 56799010 56803121 471123 chr3 56993141 56996311 3.59457020635085 3.16874807138751 3.69111270982904 2.99197387670536 2.87322266919243 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.59965451330317 1.70844391728905 -16.350702093758
49504 chr3 57216279 57216531 4.68138667304556 5.56478448745506 4.55817778667384 5.95094389355151 4.83043671359139 4.91904315407099 471226 chr3 57357676 57370137 471180 chr3 57200291 57217135 2.01979538664687 1.31171646014495 2.15735639992208 2.74671929813722 2.56584090526714 ENSG00000174844 chr3 57293699 57544344 3.65386451002188 4.66841874115725 4.38647387801191 4.71034017779119 4.23821392470668 1.9653614414565 1.60973835228176 1.79182880435151 -4.25612274536605
49504 chr3 57216279 57216531 4.68138667304556 5.56478448745506 4.55817778667384 5.95094389355151 4.83043671359139 4.91904315407099 471225 chr3 57353547 57357676 471180 chr3 57200291 57217135 1.56237728951861 0 1.76619489860157 2.63645142845201 2.56584090526714 ENSG00000174844 chr3 57293699 57544344 3.65386451002188 4.66841874115725 4.38647387801191 4.71034017779119 4.23821392470668 1.9653614414565 1.61003613206343 1.79182880435151 -4.25612274536605
49506 chr3 57229382 57229508 4.95510419198722 4.78010995658671 5.61285028350543 4.85777088513219 5.59742272183487 5.50670775371092 471226 chr3 57357676 57370137 471184 chr3 57223610 57232061 1.82675170391063 1.68171614237236 3.55826433166373 3.47544759984904 4.21529036428814 ENSG00000174844 chr3 57293699 57544344 3.65386451002188 4.66841874115725 4.38647387801191 4.71034017779119 4.23821392470668 1.9653614414565 -0.56404640459654 1.79206408352341 -4.25612274536605
49506 chr3 57229382 57229508 4.95510419198722 4.78010995658671 5.61285028350543 4.85777088513219 5.59742272183487 5.50670775371092 471225 chr3 57353547 57357676 471184 chr3 57223610 57232061 1.56237728951861 0 1.6206506664299 2.40369702873898 3.23817547398292 ENSG00000174844 chr3 57293699 57544344 3.65386451002188 4.66841874115725 4.38647387801191 4.71034017779119 4.23821392470668 1.9653614414565 1.60996672355372 1.79206408352341 -4.25612274536605
49506 chr3 57229382 57229508 4.95510419198722 4.78010995658671 5.61285028350543 4.85777088513219 5.59742272183487 5.50670775371092 471143 chr3 57076599 57080203 471184 chr3 57223610 57232061 4.37760892402564 3.95429404472204 3.86260883011989 3.46399994602645 4.32055694204146 ENSG00000163947 chr3 56727418 57079329 11.8920562076081 11.9851841204387 12.6030776280092 14.1176290711733 13.7329495957397 10.9765385139671 1.60972062170286 1.79206408352341 -16.350702093758
49539 chr3 58321047 58321495 6.85446237299958 6.61587760180809 6.68955568719624 7.06259275237466 6.45144292662007 6.08105413051901 471482 chr3 58493105 58494841 471440 chr3 58318104 58321890 5.66711249710712 5.72817065329503 5.79215588459804 5.57814527171621 5.1475916875625 ENSG00000168301 chr3 58492114 58502360 6.60877447322249 6.55959766400773 6.74448961798452 6.62305875034605 7.18457194818419 5.5244753244093 1.60964230823299 1.79195726175849 1.79197775122909
49539 chr3 58321047 58321495 6.85446237299958 6.61587760180809 6.68955568719624 7.06259275237466 6.45144292662007 6.08105413051901 471480 chr3 58487468 58492623 471440 chr3 58318104 58321890 4.71575274256335 4.14793171173231 4.02457597618736 3.47959977894858 3.52919632460471 ENSG00000168301 chr3 58492114 58502360 6.60877447322249 6.55959766400773 6.74448961798452 6.62305875034605 7.18457194818419 5.5244753244093 -7.3042518863626 1.79195726175849 1.79197775122909
49539 chr3 58321047 58321495 6.85446237299958 6.61587760180809 6.68955568719624 7.06259275237466 6.45144292662007 6.08105413051901 471461 chr3 58407958 58411776 471440 chr3 58318104 58321890 5.48208203143964 5.59919112249827 5.94501890726701 6.13864034960143 6.05265505129823 ENSG00000168297 chr3 58332880 58426126 10.2216432078475 10.3675930962348 10.2686489166118 11.0068959361217 11.5793993308289 9.88773551131021 -0.46549113295312 1.79195726175849 -1.10793070095474
49543 chr3 58414663 58414838 5.90609456365831 5.78281611401814 5.43620345677717 5.08170637305998 5.94781144146432 5.12657547848994 471443 chr3 58330954 58336470 471463 chr3 58413223 58415887 6.44033022157101 6.6133646789501 6.75603550893208 6.798486335725 6.76233558760582 ENSG00000168297 chr3 58332880 58426126 10.2216432078475 10.3675930962348 10.2686489166118 11.0068959361217 11.5793993308289 9.88773551131021 0.858182575745272 1.79176319540104 -1.10793070095474
49549 chr3 58585188 58585542 6.57511632128753 6.59955854344522 6.39548426098165 6.32406350103948 6.55718012871524 6.49075412872458 471485 chr3 58496262 58499891 471505 chr3 58577749 58601146 1.92885425964048 2.60690789153265 2.4497033035119 2.50623189902765 2.87322266919243 ENSG00000168301 chr3 58492114 58502360 6.60877447322249 6.55959766400773 6.74448961798452 6.62305875034605 7.18457194818419 5.5244753244093 1.61005778348278 1.69015025354706 1.79197775122909
49652 chr3 63830600 63830735 4.18221620688007 4.22116499098296 3.61815246660386 5.22944297874888 3.66062331636281 4.60898768483527 473256 chr3 64012690 64020709 473203 chr3 63822517 63831209 2.08750486500711 2.13714750501751 3.36291575838071 2.50623189902765 2.38349699425183 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 -2.23650291706336 1.791957429181 -3.44483233499228
49652 chr3 63830600 63830735 4.18221620688007 4.22116499098296 3.61815246660386 5.22944297874888 3.66062331636281 4.60898768483527 473208 chr3 63858490 63872546 473203 chr3 63822517 63831209 5.38031706723871 5.49041893018302 5.6513384274782 5.45182478839975 5.68974649926619 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 1.60969253981617 1.791957429181 -4.23189849099525
49653 chr3 63844282 63844434 4.34328410015616 4.59494646068245 4.10550589633953 4.66358108840994 4.07085756208772 5.50670775371092 473256 chr3 64012690 64020709 473206 chr3 63837077 63847384 3.24301243355599 2.3628927265867 3.12627141227271 2.76146056482217 3.23817547398292 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 0.493609970038112 1.79177470556983 -3.44483233499228
49653 chr3 63844282 63844434 4.34328410015616 4.59494646068245 4.10550589633953 4.66358108840994 4.07085756208772 5.50670775371092 473208 chr3 63858490 63872546 473206 chr3 63837077 63847384 6.09911372639228 6.44850816454985 6.55970740210461 6.65503894537575 6.9626416212034 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 -0.2713501093288 1.79177470556983 -4.23189849099525
49657 chr3 63918250 63918507 5.55769794375506 4.89154250163211 4.46914519981333 4.91709679921989 4.60242404634431 4.53809530714057 473256 chr3 64012690 64020709 473217 chr3 63913955 63926423 3.93740668694869 4.37262499524177 4.40752165135985 3.67920537383313 3.97847028627908 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.60949212422478 1.7918607387244 -3.44483233499228
49657 chr3 63918250 63918507 5.55769794375506 4.89154250163211 4.46914519981333 4.91709679921989 4.60242404634431 4.53809530714057 473257 chr3 64020709 64026913 473217 chr3 63913955 63926423 3.15905693263484 2.8753196394284 3.02273639219708 2.81192848639074 2.17472603595334 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.60961762283113 1.7918607387244 -3.44483233499228
49657 chr3 63918250 63918507 5.55769794375506 4.89154250163211 4.46914519981333 4.91709679921989 4.60242404634431 4.53809530714057 473208 chr3 63858490 63872546 473217 chr3 63913955 63926423 5.90199190858149 5.90913465336851 5.86179859966196 5.85040608561335 6.00607362827092 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 1.60963684257649 1.7918607387244 -4.23189849099525
49658 chr3 63934604 63934819 5.59016851333716 4.94418900722656 5.69367369495936 4.66358108840994 4.69799500281378 5.17410784550266 473208 chr3 63858490 63872546 473220 chr3 63931342 63936906 5.1965355016224 5.69194749315711 5.56151134770637 5.61769261823281 5.56675434018392 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 -0.0224078389287277 1.79177851416522 -4.23189849099525
49658 chr3 63934604 63934819 5.59016851333716 4.94418900722656 5.69367369495936 4.66358108840994 4.69799500281378 5.17410784550266 473256 chr3 64012690 64020709 473220 chr3 63931342 63936906 4.15014534916285 4.31910507349641 4.111993893881 3.77045197702856 4.1596292443269 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.60970595876041 1.79177851416522 -3.44483233499228
49658 chr3 63934604 63934819 5.59016851333716 4.94418900722656 5.69367369495936 4.66358108840994 4.69799500281378 5.17410784550266 473257 chr3 64020709 64026913 473220 chr3 63931342 63936906 1.76827656561013 3.01389526278003 2.87719216002541 3.07072801862126 2.17472603595334 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 0.0373989907119103 1.79177851416522 -3.44483233499228
49659 chr3 63961929 63962086 6.49163535150198 6.26901519759322 6.82129833764705 6.13711079148242 6.74790889982875 6.31106911502251 473257 chr3 64020709 64026913 473228 chr3 63960522 63964022 3.25834120149533 3.87181441775258 3.55813410916782 2.63645142845201 3.61447433975112 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 -0.17810738596194 1.79184436458908 -3.44483233499228
49659 chr3 63961929 63962086 6.49163535150198 6.26901519759322 6.82129833764705 6.13711079148242 6.74790889982875 6.31106911502251 473256 chr3 64012690 64020709 473228 chr3 63960522 63964022 5.23462299450304 5.08445875549987 4.98105592862162 4.57117492407335 4.96481452768842 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.59906892810171 1.79184436458908 -3.44483233499228
49659 chr3 63961929 63962086 6.49163535150198 6.26901519759322 6.82129833764705 6.13711079148242 6.74790889982875 6.31106911502251 473208 chr3 63858490 63872546 473228 chr3 63960522 63964022 4.74266891686961 4.96422455376857 5.15304344829462 5.32998014635276 5.38453344835996 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 -3.31050246583182 1.79184436458908 -4.23189849099525
49661 chr3 63970080 63970442 6.77194731670155 6.47984427538115 5.86049819415542 5.86316441301823 5.98618217214907 6.76359592928378 473256 chr3 64012690 64020709 473232 chr3 63967398 63975159 4.35436982459157 4.41416003418866 4.13532613804453 4.49456366966822 4.32055694204146 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.61015100709115 -1.808847968557 -3.44483233499228
49661 chr3 63970080 63970442 6.77194731670155 6.47984427538115 5.86049819415542 5.86316441301823 5.98618217214907 6.76359592928378 473257 chr3 64020709 64026913 473232 chr3 63967398 63975159 3.04389273721757 3.82831504020384 3.32478760378666 3.11898942429658 2.72770272545466 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.60963650248086 -1.808847968557 -3.44483233499228
49661 chr3 63970080 63970442 6.77194731670155 6.47984427538115 5.86049819415542 5.86316441301823 5.98618217214907 6.76359592928378 473208 chr3 63858490 63872546 473232 chr3 63967398 63975159 4.42753053917601 4.47455966123976 4.02457597618736 4.72129722766217 5.05909571233655 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 1.43562149799384 -1.808847968557 -4.23189849099525
49662 chr3 63978919 63979951 7.75104255780786 7.94195572891112 8.38865566339782 7.81356454397541 8.14890579057964 7.44445450151285 473208 chr3 63858490 63872546 473240 chr3 63978311 63980193 4.74259765868953 4.65115685421157 4.62122744860394 4.68371558937749 5.11869201298139 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 1.60969308880832 1.79186281366457 -4.23189849099525
49662 chr3 63978919 63979951 7.75104255780786 7.94195572891112 8.38865566339782 7.81356454397541 8.14890579057964 7.44445450151285 473256 chr3 64012690 64020709 473240 chr3 63978311 63980193 4.90525829821756 5.04306150662774 4.64204471108129 4.43455300490115 4.75547520679135 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.48145044283965 1.79186281366457 -3.44483233499228
49664 chr3 63993705 63994016 7.11094850304793 6.72521732870754 6.93371559937042 6.72355666651413 6.42375175530746 6.33217553610569 473208 chr3 63858490 63872546 473248 chr3 63992021 64002605 4.55303689370416 4.56689570186029 4.8146111475591 4.89696719230231 5.30979470428546 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 -1.18897342573268 1.04372583038829 -4.23189849099525
49664 chr3 63993705 63994016 7.11094850304793 6.72521732870754 6.93371559937042 6.72355666651413 6.42375175530746 6.33217553610569 473256 chr3 64012690 64020709 473248 chr3 63992021 64002605 5.47736332327177 5.73962301231102 5.73897365819748 5.57488703506779 5.7092631218021 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 1.61005536133683 1.04372583038829 -3.44483233499228
49666 chr3 64011879 64011999 4.90435831019157 4.83690183122187 5.06298042658673 4.59257340960083 4.33148433089033 4.21352331915905 473257 chr3 64020709 64026913 473255 chr3 64011067 64012690 5.29788895575406 5.04918396588097 5.39911696923182 4.77423743660098 5.64990288063215 ENSG00000163636 chr3 64010549 64024010 11.0470076170792 11.0141952482305 10.8373696559884 10.4576938644528 10.5868729178893 11.8186004933157 0.452575827930026 0.684428773339875 -3.44483233499228
49666 chr3 64011879 64011999 4.90435831019157 4.83690183122187 5.06298042658673 4.59257340960083 4.33148433089033 4.21352331915905 473208 chr3 63858490 63872546 473255 chr3 64011067 64012690 4.8832691899597 4.97596754537483 5.18939214793869 4.8463318890809 5.43229139878584 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 1.609658743273 0.684428773339875 -4.23189849099525
49668 chr3 64030786 64031074 6.57511632128753 6.76965407993908 7.08370527512231 7.00906502975229 7.45690348767666 7.10755874200104 473208 chr3 63858490 63872546 473259 chr3 64027460 64032398 4.80908801109307 4.97603007648044 4.97951850279958 4.7805972814827 4.99693107111379 ENSG00000163634 chr3 63833870 63863903 9.15964953946216 8.94974768271025 8.72462405588231 8.85693846730774 9.33183537070631 9.88441356502345 1.6095688570237 0.743260684672995 -4.23189849099525
49775 chr3 69120992 69121336 6.384631195422 6.54946368676922 6.28243984785087 6.2336133305043 6.30734474978352 6.58168602134824 474890 chr3 69320777 69323957 474846 chr3 69120357 69126237 4.28604291232977 3.9735275426354 4.05466226304681 4.66589782879734 5.3351402667523 ENSG00000114541 chr3 69169990 69542583 9.77441964630778 9.75447803631831 10.0104771226142 10.5664949147996 11.5467332183806 9.99327723603557 0.397866345122414 0.427560088278413 -10.5879915266717
49775 chr3 69120992 69121336 6.384631195422 6.54946368676922 6.28243984785087 6.2336133305043 6.30734474978352 6.58168602134824 474883 chr3 69293560 69306431 474846 chr3 69120357 69126237 6.01900363481365 5.96041082022326 5.68814092105339 5.88207724910357 5.85656253789816 ENSG00000114541 chr3 69169990 69542583 9.77441964630778 9.75447803631831 10.0104771226142 10.5664949147996 11.5467332183806 9.99327723603557 1.13055814837546 0.427560088278413 -10.5879915266717
49775 chr3 69120992 69121336 6.384631195422 6.54946368676922 6.28243984785087 6.2336133305043 6.30734474978352 6.58168602134824 474882 chr3 69291995 69293560 474846 chr3 69120357 69126237 4.42508020239582 4.53168375845214 4.77261974536473 5.08122233331096 4.6783537135271 ENSG00000114541 chr3 69169990 69542583 9.77441964630778 9.75447803631831 10.0104771226142 10.5664949147996 11.5467332183806 9.99327723603557 -6.671015573175 0.427560088278413 -10.5879915266717
49776 chr3 69160520 69160804 5.3833852889155 5.83950362405872 3.84740857212084 5.48605390181876 5.71632397608075 5.22012398925123 474882 chr3 69291995 69293560 474853 chr3 69160273 69165749 5.39104886750155 5.35895871918579 5.44323699722934 5.76560313596089 5.82112348782021 ENSG00000114541 chr3 69169990 69542583 9.77441964630778 9.75447803631831 10.0104771226142 10.5664949147996 11.5467332183806 9.99327723603557 -6.0719495375924 1.79176649122928 -10.5879915266717
49776 chr3 69160520 69160804 5.3833852889155 5.83950362405872 3.84740857212084 5.48605390181876 5.71632397608075 5.22012398925123 474899 chr3 69351065 69353944 474853 chr3 69160273 69165749 5.07990288895387 4.53216048584965 4.69797965232673 5.51297533161707 5.30979470428546 ENSG00000114541 chr3 69169990 69542583 9.77441964630778 9.75447803631831 10.0104771226142 10.5664949147996 11.5467332183806 9.99327723603557 0.129114357345806 1.79176649122928 -10.5879915266717
49776 chr3 69160520 69160804 5.3833852889155 5.83950362405872 3.84740857212084 5.48605390181876 5.71632397608075 5.22012398925123 474900 chr3 69353944 69357634 474853 chr3 69160273 69165749 4.55065246120586 4.52432785169696 4.36110181977348 4.74633244674258 5.11869201298139 ENSG00000114541 chr3 69169990 69542583 9.77441964630778 9.75447803631831 10.0104771226142 10.5664949147996 11.5467332183806 9.99327723603557 1.6096878972429 1.79176649122928 -10.5879915266717
