ENSG ENSGchr ENSGstart ENSGend GeneName ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a
ENSG00000159199 chr17 48892765 48895871 ATP5MC1 7.03801903245398 7.2584093655135 7.24146338712578 8.28582682871071 9.12567015145518 11.0024047273323
ENSG00000159200 chr21 34513142 34615142 RCAN1 5.52827616687463 5.38493712479047 7.29151180910718 9.20705693662859 9.91142083291519 9.14565791334678
ENSG00000159202 chr17 48908369 48929056 UBE2Z 10.207705540764 10.2885928138849 10.5822765261457 11.1227345087796 11.2367229896998 11.1645794861661
ENSG00000159208 chr1 150282543 150287093 CIART 5.16962538816347 4.64690384672861 5.2728520449121 4.95204711800001 6.36358724259026 4.88294738704511
ENSG00000159210 chr17 48929316 48945117 SNF8 9.72279672910663 9.57785744017748 9.38063123437712 9.35775694481393 9.76565025445711 10.7863448438833
ENSG00000159212 chr21 34669389 34718227 CLIC6 3.11455141185657 2.71731403755962 3.38782429217471 2.82185873396808 2.94713154607798 3.6839005596573
ENSG00000159214 chr1 43991359 43996528 CCDC24 2.09560292097084 2.28950361033839 3.52885259187544 3.66587148041015 2.71803983968988 4.53928004209823
ENSG00000159216 chr21 34787801 36004667 RUNX1 12.9027792370215 13.145461093194 13.3025264127363 13.893687286484 14.6555839252905 12.9430740915319
ENSG00000159228 chr21 36069941 36073166 CBR1 5.68899374620961 6.10583610196691 5.69644735412587 6.5484239658734 7.41650390130991 9.23243182518063
ENSG00000159231 chr21 36134912 36146566 CBR3 6.99415539909424 7.02029568541245 6.81043444617787 6.59884173169559 5.08168214412427 5.61718006356712
ENSG00000159239 chr2 74393836 74421662 AC005041.1 5.87341121403052 5.51570184694791 5.26673984015724 5.10041098908818 4.05496652945079 4.48337898630106
ENSG00000159247 chr9 138150075 138177433 TUBBP5 1.58385040093313 2.16256709422682 1.64212916129653 2.71242664886618 1.74766521860416 3.87253670890853
ENSG00000159256 chr21 36320189 36386148 MORC3 12.1157275914955 12.0308937182146 11.9290342782663 11.9118220251873 11.3716762489729 10.4357078116757
ENSG00000159259 chr21 36385378 36419015 CHAF1B 7.85223889610315 7.7357352773344 7.37198260437181 6.18386392965481 5.77143077625687 10.0347309304797
ENSG00000159267 chr21 36750888 36990236 HLCS 9.06044047065816 9.23765200543487 8.79827224091541 8.84991631819073 9.89455331689616 10.1701639842143
ENSG00000159307 chr22 43197283 43343388 SCUBE1 3.19055104288188 2.42504144803842 4.30358854070903 4.25181910918735 3.62341783239451 2.02549308238791
ENSG00000159314 chr17 45393902 45434421 ARHGAP27 9.18482052664241 9.18291618519232 9.10633889022962 9.22674784699317 9.11719257564915 9.7690594614388
ENSG00000159322 chr15 72751369 72785846 ADPGK 11.4731647943433 11.476455527842 11.1779794340503 11.1379922470745 11.6565471602742 11.1930730692744
ENSG00000159335 chr12 6765516 6770952 PTMS 5.57094921062371 5.70655684381843 5.12606934197249 4.72030183237842 5.87803047856177 8.07817717613926
ENSG00000159339 chr1 17308195 17364004 PADI4 4.93240670687466 5.21744271939323 4.4280477727376 3.78776904508742 2.69296693849481 2.76009232601438
ENSG00000159346 chr1 202940823 202958572 ADIPOR1 11.3674772775689 11.2648699766808 10.7974232941707 10.7447682216148 10.6050588445408 11.0394320565702
ENSG00000159348 chr1 202961869 202967280 CYB5R1 8.80288713309034 8.70172657809792 8.53249245177591 8.54739033395085 8.31462225013043 8.94984039285272
ENSG00000159352 chr1 151254703 151267479 PSMD4 9.89129227646854 9.3918998004251 9.36985858695989 9.7506327944357 10.4216051315037 12.0318481128736
ENSG00000159363 chr1 16985958 17011928 ATP13A2 8.56826931988845 8.51580013540623 8.54484021018562 9.03212210709494 9.55851880112406 10.1228290228373
ENSG00000159374 chr2 74557883 74648338 M1AP 2.1612378033885 0.769688548079395 1.39640398564555 0.679667049888635 0.82240672360097 1.36081974136327
ENSG00000159377 chr1 151399534 151401944 PSMB4 11.1151737205185 10.9653533764086 10.9246434809718 11.3858838297836 11.4700395875109 12.8213831692532
ENSG00000159388 chr1 203305491 203309602 BTG2 13.2182554942151 13.1938655113936 13.8214581362849 13.7405527114063 13.3290893061253 10.9376312343871
ENSG00000159399 chr2 74833981 74893359 HK2 9.06574923828823 9.17351661620475 8.85451877590464 10.2854507253774 11.8290037195238 11.8921141376156
ENSG00000159403 chr12 7080209 7092607 C1R 6.33785531991561 6.15619288096116 5.58621883997422 4.86953974385559 3.56667438185876 3.84657158076362
ENSG00000159423 chr1 18871430 18902781 ALDH4A1 3.99834911705317 3.93652139767768 4.50677821848677 4.19999406160131 3.6806385268431 5.99651695788338
ENSG00000159433 chr15 42575659 42720981 STARD9 7.68039451842878 7.89615825051973 7.46175426183742 7.30006654093122 8.02465910024993 8.62361759561087
ENSG00000159445 chr1 151873584 151909808 THEM4 9.22874112485569 8.86150243937534 9.37130493952452 9.31755098501003 8.92253664446568 9.76562561461308
ENSG00000159459 chr15 42942897 43106113 UBR1 11.6834132432962 11.9536031348826 12.2717330016735 12.3119982583656 12.3128356487503 11.7609039572614
ENSG00000159461 chr16 56361452 56425538 AMFR 11.9178983710716 11.9482490274419 11.2389664597187 11.1946378536105 10.8138726638831 10.3222579051526
ENSG00000159479 chr1 43383917 43389808 MED8 8.03153632682824 7.69301429077906 8.2262983702126 8.72382095588743 8.9654856666433 9.74752541292749
ENSG00000159496 chr22 23688136 23699176 RGL4 7.23086930133458 7.30655055745197 7.13544054352892 6.85753611173551 6.31387684496587 5.22171407102852
ENSG00000159579 chr16 57186137 57240475 RSPRY1 10.1341651473199 10.2795563451308 10.6907463679667 10.7663283848694 10.5030604393393 10.4758819106902
ENSG00000159588 chr1 45620044 45624057 CCDC17 6.33800499943989 6.62660550037918 7.0966012609363 6.9934606867401 7.28250942992721 5.92498535390502
ENSG00000159592 chr1 45627304 45688113 GPBP1L1 11.7048369937562 11.7267442367365 11.7169688011668 11.7083046060569 11.8136084349009 11.6269184469217
ENSG00000159593 chr16 66802875 66873256 NAE1 10.5562719949488 10.5978001340374 9.93523080700186 9.96440279588391 9.96047630477887 11.4316499541572
ENSG00000159596 chr1 45687214 45694443 TMEM69 7.27787232715132 7.04608306571241 7.67021239337915 8.20482494422591 8.71311516659185 9.42354577588453
ENSG00000159618 chr16 57542421 57591681 ADGRG5 5.2364463115004 4.93342015803323 4.95396214303553 5.4651828334276 4.9566399912234 7.21729363311932
ENSG00000159640 chr17 63477061 63498380 ACE 5.66040568162956 5.59705662508759 5.66132486329933 4.55134180630367 4.0079320551076 1.68833290827058
ENSG00000159648 chr16 57976435 57988116 TEPP 4.37647421063341 2.49373630839743 2.9622777120784 3.1836780219216 2.17261158107444 2.09685071781729
ENSG00000159658 chr1 46675159 46719064 EFCAB14 10.8555145061438 10.7706124933735 10.7281282413831 10.9297018669476 11.2686976708551 11.3365286332838
ENSG00000159674 chr4 1166932 1208962 SPON2 7.63138802963976 7.66881187071882 7.57974494716392 6.68544568989446 6.41482646682307 6.1123798274005
ENSG00000159685 chr3 126704220 126960406 CHCHD6 7.78251255150434 7.81255723853674 7.46980657842218 8.60700969864382 10.7551861552432 10.5804989165901
ENSG00000159692 chr4 1211448 1249953 CTBP1 11.2191363795493 11.3104579673078 11.1971250714119 11.0710508870038 11.2178422102269 11.5040221391009
ENSG00000159708 chr16 67326798 67385203 LRRC36 1.58385040093313 2.54973640973884 2.99843643242246 2.13802791988804 0.63692187704128 1.64595349900774
ENSG00000159712 chr9 97156570 97221235 ANKRD18CP 3.58155731915094 2.76384265290598 3.56334420873955 2.31415887046174 2.33197801318526 3.19150484379384
ENSG00000159713 chr16 67389809 67393535 TPPP3 2.57080147492722 2.53021657363998 1.52967957758438 2.15415426123039 0 0
ENSG00000159714 chr16 67394419 67416833 ZDHHC1 3.29615744771001 2.48678202467529 0.676985463875845 3.10429991075879 1.29242732420051 3.54124570642374
ENSG00000159720 chr16 67438014 67481237 ATP6V0D1 11.1559541322121 11.5028464259619 11.7441408195899 11.3507180507436 10.6471984521494 10.3464948133972
ENSG00000159733 chr4 2269582 2418663 ZFYVE28 9.85159307382522 10.2119825148701 10.5734599253107 9.93736466812879 9.66322500883778 9.25616399718004
ENSG00000159753 chr16 67644919 67657569 CARMIL2 10.0852599523957 10.0443185302062 9.80652188049354 9.53641176934402 10.251604458042 11.8062836402937
ENSG00000159761 chr16 67666816 67668758 C16orf86 3.79147799877078 3.27787387695596 3.24331930515449 2.88531781609142 3.6160461523445 0.99066950796827
ENSG00000159784 chr7 143353400 143362770 FAM131B 1.11863192921095 0.49688808595465 2.4396022387863 2.46079213832006 2.94080068753681 2.98363565760577
ENSG00000159788 chr4 3293028 3439913 RGS12 7.94719406358181 8.20118195493903 8.06330866626755 7.8864921421885 7.47133886190813 7.45335545474179
ENSG00000159792 chr16 67893272 67929678 PSKH1 8.58769904440676 8.60678877877899 8.85587988690634 8.74611631386886 8.58877742514975 8.27375364312148
ENSG00000159840 chr7 143381080 143391111 ZYX 11.554470298518 11.3469606495374 11.2525058688731 11.5348504951111 11.2136975809077 11.2264037217885
ENSG00000159842 chr17 1003518 1229021 ABR 10.543413638353 10.5760174220237 10.443076462408 10.3708263686042 10.5828077221594 11.0299513562965
ENSG00000159860 chr7 143800732 143817973 TCAF2P1 5.73839664180372 5.24992399235 5.49137100907278 4.73288215175493 4.88601176337671 3.9468733889466
ENSG00000159871 chr19 43795929 43827206 LYPD5 2.26841806168965 1.65535289995903 1.99917878418433 2.33295463837452 3.20875890891586 3.65825682341699
ENSG00000159873 chr22 28772674 28789301 CCDC117 9.01164151894964 9.1142309001803 9.52051948476544 9.10072107487098 8.56945637799306 9.60825512998255
ENSG00000159882 chr19 44002948 44013926 ZNF230 5.8244265630175 6.26921974088333 6.71881987472606 6.71845874471741 5.97514673576434 5.77851602308796
ENSG00000159884 chr9 35658290 35661511 CCDC107 7.11345914616981 6.6184371346086 6.2632617020712 6.4686505173388 6.3075732389086 7.78619193709881
ENSG00000159885 chr19 44025342 44033112 ZNF222 6.76625436276177 6.63932315610875 7.16229202529872 7.12616192824529 6.92189481972571 5.59615538688477
ENSG00000159899 chr9 35792154 35809732 NPR2 4.31832106099721 4.51432357063848 5.34945845112496 5.93589005244342 6.42766024686062 7.83802196705739
ENSG00000159904 chr7 5121239 5144546 ZNF890P 6.39951818252985 6.83067093839879 8.09357912272912 7.57481702667433 6.52490903824518 3.69884561075982
ENSG00000159905 chr19 43951223 43967709 AC006213.1 1.48737824049109 0.49688808595465 2.94277476558277 1.40357137834615 1.6253254084243 4.52382251337686
ENSG00000159915 chr19 44259880 44275317 ZNF233 1.73446091951167 2.77257255617558 2.73727909840591 1.4085832630953 1.09215977144493 0.398360538440087
ENSG00000159917 chr19 44228729 44305046 ZNF235 6.45619907684555 6.86233328832046 7.05918005556453 7.7268014456272 8.04697092315032 7.19387876716367
ENSG00000159921 chr9 36214441 36277056 GNE 9.49127270854303 9.54328375113353 9.44449768129564 9.36454509609105 9.26605167027229 9.28985087350545
ENSG00000159958 chr22 41922023 41926818 TNFRSF13C 8.63325044527702 8.53701100254739 8.56629113488907 8.20155726068382 7.75748268491865 5.92128688686524
ENSG00000160007 chr19 46918676 47005077 ARHGAP35 9.24727781444821 9.30384263179706 9.47302315173179 10.2537895980536 10.0459075644127 9.96002915574885
ENSG00000160013 chr19 46620468 46625118 PTGIR 4.11220126756426 3.58589971286945 4.06811831283757 5.39219433514686 5.43518476849952 6.42169427472304
ENSG00000160014 chr19 46601074 46610793 CALM3 11.6717177083381 11.4192255475364 10.9096658385726 10.9163240893517 10.7871173238009 12.661678541487
ENSG00000160049 chr1 10456522 10472526 DFFA 7.64218997666324 7.27331840481277 7.68562938859936 8.58821468974106 9.55622326199152 10.2846087149412
ENSG00000160050 chr1 32200386 32205387 CCDC28B 5.2905893602345 4.72195599854044 5.71492991984106 6.06162992520387 5.97199062284014 6.38693765148146
ENSG00000160051 chr1 32205661 32208687 IQCC 5.73721550740368 5.61388626766936 5.18828914578032 5.23957945726055 3.76050419509789 5.42029281602761
ENSG00000160055 chr1 32214472 32222359 TMEM234 7.41779624450831 7.28501537905338 8.00302401923359 8.75710932903307 8.16039249467665 7.6164392868166
ENSG00000160058 chr1 32365103 32394731 BSDC1 12.4053452681072 12.5234628941482 12.1168838862685 11.6039309337958 10.7805477773056 10.0635563726034
ENSG00000160062 chr1 32539427 32605939 ZBTB8A 3.49762351442931 4.17042752969407 3.53381589921985 3.06306789411511 2.79095406382641 3.68875953233671
ENSG00000160072 chr1 1471769 1497848 ATAD3B 8.80271330898455 9.05250983198162 9.30660130214659 10.14810812703 11.0547651409261 10.8374574894533
ENSG00000160075 chr1 1541673 1574869 SSU72 10.9797474757656 10.9925626905169 10.8780779592619 10.9656657349871 11.3045358416691 11.1162721416838
ENSG00000160087 chr1 1253909 1273885 UBE2J2 9.78991462354174 9.99982288022977 10.2703379357688 10.6285398501944 10.8351549200234 11.0426668461323
ENSG00000160094 chr1 33256545 33300719 ZNF362 10.3911441973307 10.1801305260447 9.94454570662121 9.29931794103079 8.05360630137982 8.17064037703915
ENSG00000160111 chr19 16892947 17026815 CPAMD8 5.71696047823185 6.00414931516253 5.70212309014573 5.06429720344854 3.9836148406302 2.27471322543581
ENSG00000160113 chr19 17231883 17245940 NR2F6 2.89786475265658 3.3218635425489 3.23670923658227 2.92224701887638 4.36008162658563 7.19797634090115
ENSG00000160117 chr19 17281645 17287646 ANKLE1 4.65725623980084 3.86819647644803 4.36773463615187 2.74709852780139 3.52368058005866 7.01422493302939
ENSG00000160124 chr3 122359591 122383231 CCDC58 7.81881233890651 8.15920210150133 8.18966857591347 8.65387340091885 9.45312980698706 10.201681970187
ENSG00000160131 chrX 151396515 151409364 VMA21 9.23916481995601 8.8981664269411 8.79046639334295 9.47432764860804 10.227658996291 11.0245439163412
ENSG00000160145 chr3 124080023 124726325 KALRN 5.29156768849431 5.73744075450188 6.12871343219749 6.3769584348671 6.40988185194039 7.0248708467175
ENSG00000160161 chr19 19538248 19546659 CILP2 4.0707525307254 4.43792518169959 4.50137073595081 4.33739338295533 4.95482321380335 2.19389336615732
ENSG00000160172 chr11 67791648 67805336 FAM86C2P 4.02433136017266 3.60523110453703 3.0311990457079 3.65421699182995 4.255605280834 6.63555592270881
ENSG00000160179 chr21 42199689 42297244 ABCG1 10.8363218291871 10.8824109698356 11.3026222898582 10.8699581418929 9.7798927330019 7.27502633196454
ENSG00000160183 chr21 42371890 42396846 TMPRSS3 4.16926299855479 3.81540216464323 4.3575645934012 5.44793767786902 5.96672438420857 7.38481484695378
ENSG00000160185 chr21 42403447 42447681 UBASH3A 10.5697443715189 10.6324768299236 11.2078033519678 11.5850916438621 11.5326987013111 9.45091592358409
ENSG00000160188 chr21 42472486 42496354 RSPH1 3.99119972294881 4.20155970038756 3.84750232528047 2.22899464975923 1.19672847148122 1.79591313782095
ENSG00000160190 chr21 42496008 42581440 SLC37A1 9.62441798460402 9.57522614677442 9.69914192859228 9.59407970368565 9.50683595124837 9.96448155865201
ENSG00000160191 chr21 42653636 42775509 PDE9A 8.61473256777022 8.72438389616024 8.30276818931858 8.52986501586429 7.7906970754202 7.01013873889223
ENSG00000160193 chr21 42843094 42879568 WDR4 8.83078269676137 9.19761042370837 9.45497084574344 10.4404339179645 11.7409172456164 11.403250703868
ENSG00000160194 chr21 42879644 42913304 NDUFV3 8.47298353104421 8.53177775181166 8.61916305081978 8.89388579823109 9.03982820806756 9.43814790270687
ENSG00000160199 chr21 42974510 43033931 PKNOX1 9.07862187014278 9.37608794361229 9.98856574021896 10.2675051014471 10.490875205682 9.63398181167324
ENSG00000160200 chr21 43053191 43076943 CBS 0.409909042453768 0 1.0208444531492 1.40357137834615 0.82240672360097 3.11429958467704
ENSG00000160201 chr21 43092956 43107587 U2AF1 6.61910709960008 6.82516082325386 6.18948324211123 5.14599589238602 5.69613715580225 4.61163739057322
ENSG00000160207 chr21 43529192 43659493 HSF2BP 6.21068012651556 5.98626685712956 5.70704000865097 6.02146015734625 7.13220618257972 6.4206599886365
ENSG00000160208 chr21 43659548 43696079 RRP1B 10.6903417078685 10.8088343940022 10.3673132090689 10.3829375375905 11.3600123367688 12.2230704228787
ENSG00000160209 chr21 43719094 43762307 PDXK 9.82284015969462 10.0273709561291 10.4261553491018 10.4933510088535 10.9532623724692 11.0835541414569
ENSG00000160211 chrX 154531391 154547572 G6PD 8.30225009405711 7.74814427517826 7.43456812139737 7.40242976014824 8.25157866094757 10.721879460073
ENSG00000160213 chr21 43772512 43776445 CSTB 8.30623357705528 8.06845027850838 7.95581924841706 8.60913092334934 9.11859094495317 9.83777946455955
ENSG00000160214 chr21 43789513 43805293 RRP1 8.26489799170006 8.33886827240382 8.56567183252262 9.97517946264513 11.4044526361726 11.1227305243547
ENSG00000160216 chr21 43865186 43986536 AGPAT3 11.4518694291881 11.8161235078418 11.5558617626221 11.6536510382738 12.2751330892976 11.8504572467444
ENSG00000160218 chr21 44012319 44106552 TRAPPC10 12.2767253781126 12.3518687263398 12.0722373478352 11.8172465957195 11.5938865534903 11.3911970602449
ENSG00000160219 chrX 154675249 154751583 GAB3 7.64454484546311 7.87111179415915 8.63979551290165 9.36211810790781 9.13540474498455 7.3294686269864
ENSG00000160221 chr21 44133605 44145723 GATD3A 3.26525882352951 3.66724055275758 2.76378962917728 3.23798894989202 3.24945337152225 4.13549753684062
ENSG00000160223 chr21 44222991 44240966 ICOSLG 4.09151942496374 4.57537874333561 4.00699866279168 4.27811321634078 2.48802652771291 3.05012604956278
ENSG00000160226 chr21 44328944 44339402 CFAP410 8.92146880387766 9.14978271286438 8.86767594302573 8.5381610826854 8.87479219505626 7.88009634616434
ENSG00000160229 chr19 20776304 20807322 ZNF66 7.34677276947624 7.40839736368745 7.86698290751773 7.34884974187687 6.97224659181163 8.44009238790636
ENSG00000160233 chr21 44455486 44462196 LRRC3 2.96813982069326 2.84169657322832 3.64898162619125 4.19024046964922 2.84561770119608 4.28193705956891
ENSG00000160255 chr21 44885953 44931989 ITGB2 12.408806596782 11.9756407949532 11.4404627516023 10.924962375382 10.1293339492371 11.7494052708747
ENSG00000160256 chr21 44940010 44976989 FAM207A 7.28679340516366 7.43236230102713 7.74809603652632 9.03608260234187 10.322714134508 9.81476358925265
ENSG00000160271 chr9 133097720 133149334 RALGDS 12.0959975483666 12.4795382886306 12.8421988135937 12.5791457867284 11.7831871599958 10.8479444563934
ENSG00000160282 chr21 46136262 46155567 FTCD 2.98156480573113 3.09678748662405 3.78464279578556 2.8011701365597 2.31442174883325 3.31329741786258
ENSG00000160284 chr21 46161148 46184476 SPATC1L 4.43477314647176 4.12939613233452 4.32779508278445 3.75767029021429 4.01043742162121 6.55616664711808
ENSG00000160285 chr21 46188141 46228824 LSS 8.73434388696178 9.05676863481492 8.71600965739326 8.61525716342943 8.61721934647041 9.36129368245484
ENSG00000160293 chr9 133761894 133992604 VAV2 6.44030661133904 6.87738188563188 6.85954378093152 6.35410266782637 6.60593976677182 8.3497509869531
ENSG00000160294 chr21 46235126 46286297 MCM3AP 10.719133120009 10.8525735802407 10.881913633839 10.8689368259018 10.9918640153641 11.7319157756517
ENSG00000160298 chr21 46300181 46323875 C21orf58 5.83234559757326 5.74047863532183 4.64346958010062 4.72690113308092 4.35841681417905 7.05021186004419
ENSG00000160299 chr21 46324122 46445769 PCNT 10.4614645174785 10.5718573801184 10.5609332929969 10.0541148057297 9.54589741048941 10.6353518356794
ENSG00000160305 chr21 46458899 46569852 DIP2A 10.9830634362556 11.131929989267 10.866446136061 10.7298549354767 10.5239105695878 10.1192555343804
ENSG00000160307 chr21 46598962 46605208 S100B 4.30279825434807 3.39788621797482 1.99506746625722 3.37079347647601 0.63692187704128 0.65350933385094
ENSG00000160310 chr21 46635167 46665124 PRMT2 10.9901728247551 10.7090274908594 10.7245751048305 10.926088271307 10.5366116201782 9.65990969440784
ENSG00000160318 chr19 51367098 51369003 CLDND2 3.30947950138831 2.19534106947179 1.1822478239664 2.50810312944952 1.19672847148122 5.06678248719645
ENSG00000160321 chr19 21932958 22010949 ZNF208 6.86457717297338 7.01244082977838 7.01895741244152 6.31878556573093 6.82940443109127 7.6272416155238
ENSG00000160323 chr9 133414358 133459402 ADAMTS13 5.16451138405687 5.02371138111243 5.10270282807254 4.62522588577025 3.86692865279585 4.67796548027108
ENSG00000160325 chr9 133459965 133470848 CACFD1 5.28507848263123 5.41531821445698 5.74840050345712 4.90994637233371 4.93694100351099 3.80234909566826
ENSG00000160326 chr9 133471095 133479137 SLC2A6 5.30210201614899 4.38713602724529 4.83273788451955 4.1415209393432 4.87215525912088 6.6795833766101
ENSG00000160336 chr19 53431993 53458261 ZNF761 7.52572312811246 7.45474025576211 7.64981031984424 7.47209322748352 7.89788941449174 8.2760700044513
ENSG00000160345 chr9 135495181 135501734 C9orf116 0.448958663408075 2.77257255617558 3.07719853693438 2.95150991150487 2.41899044886954 1.81408373228011
ENSG00000160352 chr19 21082159 21125270 ZNF714 8.80751802073027 8.63743480930276 8.45213724273236 8.2419015966504 7.64190709201324 8.67269489849537
ENSG00000160360 chr9 136327476 136359605 GPSM1 6.7494940928335 7.38969772283718 7.50101345230278 8.34107402145517 9.64783695561498 8.38881775825988
ENSG00000160392 chr19 40319536 40348527 C19orf47 8.19461395199955 8.33661899692115 8.1092214817358 8.17881152214538 8.30900958709605 9.15212391878874
ENSG00000160396 chr19 40379271 40390187 HIPK4 1.7471424638402 1.26657663403404 1.52967957758438 0 2.19208193865339 1.11413882700664
ENSG00000160401 chr9 127706989 127716002 CFAP157 1.31383195175434 2.05129741561609 2.32827616710623 1.43024993277287 1.85223391864045 1.53274176952115
ENSG00000160404 chr9 127731524 127735317 TOR2A 6.4944528897398 6.38583120258103 6.24109242145239 5.98693494535688 5.70528675159454 7.74731132057702
ENSG00000160408 chr9 127885321 127905408 ST6GALNAC6 9.74006030893452 9.81145116641726 9.8903659512628 9.92688862160397 9.04395937881299 9.45600492933727
ENSG00000160410 chr19 40576851 40591399 SHKBP1 10.5956210709993 10.4798596026827 10.1362947200512 10.1701037129757 10.3017229120773 11.1242178956313
ENSG00000160439 chr19 55039108 55071291 RDH13 7.7720121189163 8.0631491883621 7.97937364910164 7.70784138136704 8.11275683636962 9.20098315636209
ENSG00000160445 chr9 128729786 128772414 ZER1 10.7744448471276 10.9460067193767 10.7289501652293 10.4221615176111 9.55015926309015 8.70486491421651
ENSG00000160446 chr9 128720869 128724127 ZDHHC12 7.94909741287426 7.71585093155821 7.48912742245426 7.45640322151272 6.90401779336872 8.44801583277182
ENSG00000160447 chr9 128702523 128720918 PKN3 4.58927495000351 5.04733403208919 4.0873924807254 5.14201808102566 5.68036520556783 8.05789941920608
ENSG00000160460 chr19 40466241 40576464 SPTBN4 5.12063131363036 5.33242992315058 5.45289836911304 5.74270483449511 8.71255453644011 7.16746030235677
ENSG00000160469 chr19 55282072 55312533 BRSK1 3.54582589557757 4.78743241408718 3.8022147914494 3.5568397186366 4.10492340999963 6.53496420611053
ENSG00000160551 chr17 29390464 29551904 TAOK1 10.8481043922773 10.9119258948547 11.1267619843484 11.8094056550322 11.897790651687 11.4916738945242
ENSG00000160563 chr9 131860107 132079908 MED27 10.8549256592599 11.1628603755185 11.5100994092857 11.4224909078118 11.6698122496416 10.9616114528971
ENSG00000160570 chr19 42198598 42220140 DEDD2 11.5217104663135 11.4686272228243 11.0312420378849 9.98007537972809 8.50666110440595 8.57738779631486
ENSG00000160584 chr11 116843402 117098437 SIK3 13.9677120098325 14.5083774792989 15.062053780961 14.2803303134496 13.7304260458776 12.1437855900424
ENSG00000160588 chr11 118226690 118252350 MPZL3 11.087185032387 11.184641168513 11.4863235059467 11.4976996405443 11.3665848402749 10.9800089184588
ENSG00000160593 chr11 118193740 118225094 JAML 9.66746609953454 9.43450792672654 9.79226867320097 10.2875618900366 11.0805234844917 12.0212379474862
ENSG00000160602 chr17 28725897 28743455 AC010761.1 5.99908448945583 6.05137681387092 6.08735409509964 6.69224043684344 7.38936618313188 7.03620703446092
ENSG00000160606 chr17 28724348 28727935 TLCD1 3.41108960485083 3.50026361291636 2.49881457138155 3.1378281002818 4.73798160957952 8.47432788142783
ENSG00000160613 chr11 117204337 117232525 PCSK7 11.6648251348648 11.8863271799865 11.6300863058505 11.5388998432829 11.6004794717565 11.3934182004182
ENSG00000160633 chr19 5623035 5668478 SAFB 12.3093116182109 12.390713235482 12.2471624831529 12.2374946462543 12.3614320565711 12.2889463969753
ENSG00000160654 chr11 118344344 118355161 CD3G 11.1542035716461 10.6281969360277 10.3220335816718 10.7327992221971 10.5300562429183 11.1168468435523
ENSG00000160679 chr1 153633982 153646306 CHTOP 10.6455579608218 10.5778435621829 10.8050137072503 10.8485660314759 10.9628196124237 10.9218576708481
ENSG00000160683 chr11 118883766 118897799 CXCR5 8.9289832292699 8.73849128925138 8.8923647505778 9.38597727648438 9.63342076961729 9.51530306690724
ENSG00000160685 chr1 155002630 155018522 ZBTB7B 9.09162865865645 8.79357234466307 8.58032946945436 8.65211198531391 8.05993887792019 10.269653229829
ENSG00000160688 chr1 154983338 154993111 FLAD1 8.2766028975036 8.08587807642635 8.20849417102578 9.00937930898224 9.73235371899042 10.6411460703031
ENSG00000160691 chr1 154962298 154974395 SHC1 10.8607950390636 10.8469069354037 10.7739348339966 10.8024173336922 10.5875193534084 9.85950996932418
ENSG00000160695 chr11 119067692 119081978 VPS11 10.4763766755864 10.6531181219845 10.5140988578976 10.0884542906878 9.54280169419139 9.74979261359708
ENSG00000160703 chr11 119166568 119184016 NLRX1 6.95780489213466 6.58720790565607 6.51383649199921 5.38048083664257 4.53560700730162 7.73815504688972
ENSG00000160710 chr1 154582062 154627999 ADAR 13.1431439446706 13.183374146583 13.1260982841411 13.1825849144391 13.5121801674609 13.4696679734917
ENSG00000160712 chr1 154405193 154469450 IL6R 9.45106857680663 9.30286395327412 10.1377746058142 11.5353766514861 12.1282101629666 10.3762370519036
ENSG00000160714 chr1 154548577 154559028 UBE2Q1 10.6039497307688 10.3910453864814 10.1418031877301 10.3926763996758 10.391098433619 11.4358466427328
ENSG00000160741 chr1 153947669 153958625 CRTC2 11.9153616927247 11.8606094371817 11.6787518019218 11.4375703131454 10.345853509161 10.4540841624374
ENSG00000160746 chr3 43354859 43691594 ANO10 8.03294186135918 7.93540641699041 7.3201443179312 7.14999092477078 7.3158850621847 8.90997211396766
ENSG00000160752 chr1 155308748 155320666 FDPS 9.31966149260867 9.12388103801491 9.12440378310453 9.04567808939247 9.25825177209257 11.9380127363374
ENSG00000160753 chr1 155320896 155331114 RUSC1 6.79915416561701 6.82457652615992 6.28966830242436 6.63345843975457 6.48389017032116 9.04661293926737
ENSG00000160766 chr1 155213821 155227422 GBAP1 5.53764744331527 5.45732291438081 5.60153603560433 5.77684184557554 4.52971027069606 7.10883461046611
ENSG00000160767 chr1 155247205 155255483 FAM189B 7.16679195794467 6.72643989788288 6.26605092938214 5.69376641333067 5.85504577853724 9.27795682353287
ENSG00000160781 chr1 156243321 156248117 PAQR6 6.24042162930018 5.97327162471375 6.14400773236872 6.05041534090682 6.02143050970464 5.69906539554189
ENSG00000160783 chr1 156212993 156240042 PMF1 8.07621491419153 7.99331959303362 8.23677895099795 8.08261984760751 8.25297176644954 9.25309081669635
ENSG00000160785 chr1 156193932 156212796 SLC25A44 9.37618759256453 9.71427082905117 10.2808294159739 10.2014143060048 10.3501808974999 10.7741255420895
ENSG00000160789 chr1 156082573 156140089 LMNA 12.6446112079518 13.147085715366 13.942280615199 13.909417784564 13.1743345760647 12.051217797569
ENSG00000160791 chr3 46370854 46376206 CCR5 4.86506179957635 4.42335821771393 5.15466617046239 5.66553677549328 6.74201514812366 4.64208417149839
