ENSG,IT02,IT202,IT1H2,IT2H2,IT4H2,IT24H2
ENSG00000235475,6,2,13,5,9,9
ENSG00000235478,0,2,0,1,1,0
ENSG00000235480,26,33,24,9,8,4
ENSG00000235481,47,23,33,25,36,8
ENSG00000235483,0,0,1,0,0,0
ENSG00000235486,1,0,0,3,3,2
ENSG00000235488,2,3,6,1,12,1
ENSG00000235492,1,0,0,0,0,0
ENSG00000235493,0,0,0,3,0,0
ENSG00000235497,3,2,0,0,0,0
ENSG00000235499,6,13,20,20,44,7
ENSG00000235501,10,6,18,6,3,2
ENSG00000235505,54,34,54,19,72,4
ENSG00000235512,0,0,0,0,1,0
ENSG00000235513,16,20,37,8,8,2
ENSG00000235527,27,33,37,7,3,3
ENSG00000235530,114,87,151,156,334,272
ENSG00000235531,77,62,161,108,321,151
ENSG00000235532,186,111,383,167,87,3
ENSG00000235535,0,0,0,1,1,0
ENSG00000235538,1,0,3,3,4,1
ENSG00000235545,7,13,37,19,32,4
ENSG00000235558,9,7,11,5,12,6
ENSG00000235560,2,2,11,12,14,15
ENSG00000235568,2,1,7,2,2,3
ENSG00000235575,0,0,0,0,2,0
ENSG00000235576,39,19,68,16,16,55
ENSG00000235583,0,2,0,0,0,0
ENSG00000235586,2,2,4,2,4,0
ENSG00000235590,10,7,40,35,134,133
ENSG00000235592,0,0,0,0,1,0
ENSG00000235597,0,1,3,0,0,1
ENSG00000235612,0,0,0,1,0,0
ENSG00000235618,14,14,23,11,10,7
ENSG00000235629,9,6,13,10,7,5
ENSG00000235649,0,0,1,0,0,0
ENSG00000235652,78,54,135,105,118,45
ENSG00000235663,3,0,2,0,1,0
ENSG00000235665,14,4,13,1,3,9
ENSG00000235669,1,0,0,0,0,0
ENSG00000235688,0,0,3,0,0,4
ENSG00000235701,0,1,1,2,1,2
ENSG00000235703,157,121,255,183,370,168
ENSG00000235706,36,25,45,30,22,32
ENSG00000235724,60,55,101,57,66,33
ENSG00000235725,0,0,1,0,0,0
ENSG00000235726,5,5,9,3,4,0
ENSG00000235728,14,7,16,3,0,0
ENSG00000235736,1,0,0,0,0,0
ENSG00000235740,1,0,0,0,0,0
ENSG00000235749,1,1,2,3,6,4
ENSG00000235750,395,334,807,321,360,159
ENSG00000235770,1,2,3,1,1,4
ENSG00000235781,3,4,9,10,39,5
ENSG00000235782,0,2,0,0,3,0
ENSG00000235785,40,27,24,6,3,6
ENSG00000235790,12,3,24,13,15,7
ENSG00000235795,1,2,9,2,7,1
ENSG00000235802,2,3,1,0,1,0
ENSG00000235806,1,0,0,0,1,0
ENSG00000235813,0,0,0,0,1,0
ENSG00000235822,4,8,2,3,5,1
ENSG00000235823,4,1,9,16,31,16
ENSG00000235831,36,31,122,93,184,48
ENSG00000235837,0,0,0,0,0,1
ENSG00000235848,0,1,0,0,2,3
ENSG00000235852,5,1,11,5,19,0
ENSG00000235863,109,94,139,64,36,7
ENSG00000235872,0,0,0,0,1,0
ENSG00000235875,0,1,0,0,0,0
ENSG00000235880,21,8,91,57,117,1
ENSG00000235884,0,2,0,0,0,0
ENSG00000235888,0,0,1,0,2,0
ENSG00000235890,1,0,4,1,1,1
ENSG00000235897,12,10,18,8,2,9
ENSG00000235903,12,9,66,18,13,32
ENSG00000235904,1,1,2,2,15,3
ENSG00000235910,1,0,2,0,3,0
ENSG00000235911,1,0,0,0,0,0
ENSG00000235919,4,2,6,7,4,0
ENSG00000235927,0,0,0,0,1,0
ENSG00000235934,1,0,0,0,0,0
ENSG00000235944,1295,951,2454,956,487,69
ENSG00000235945,0,0,2,0,0,0
ENSG00000235947,0,1,0,1,4,0
ENSG00000235951,0,0,1,0,0,0
ENSG00000235954,182,127,508,260,277,134
ENSG00000235958,14,18,14,3,2,1
ENSG00000235974,0,0,2,0,1,0
ENSG00000235978,111,93,636,375,1144,181
ENSG00000235979,100,81,134,76,84,142
ENSG00000235989,13,7,16,5,10,4
ENSG00000235991,0,2,7,3,1,0
ENSG00000235997,0,0,1,1,0,1
ENSG00000236003,2,1,1,0,0,0
ENSG00000236008,0,0,0,0,0,2
ENSG00000236013,0,0,0,1,0,0
ENSG00000236021,33,18,59,32,23,24
ENSG00000236024,0,0,0,0,0,1
ENSG00000236030,136,106,132,71,90,255
ENSG00000236039,10,8,17,0,10,5
ENSG00000236040,1,2,0,1,1,0
ENSG00000236051,2,1,1,2,1,0
ENSG00000236052,0,2,1,3,0,0
ENSG00000236064,2,0,0,0,0,0
ENSG00000236069,0,0,4,0,0,0
ENSG00000236081,1,0,0,0,0,1
ENSG00000236088,305,186,504,342,675,930
ENSG00000236104,7,11,16,19,11,12
ENSG00000236107,3,3,1,2,1,2
ENSG00000236119,3,0,0,1,0,1
ENSG00000236123,1,0,0,0,0,0
ENSG00000236130,2,4,5,0,2,0
ENSG00000236132,0,1,0,0,3,0
ENSG00000236137,19,14,34,20,39,36
ENSG00000236140,0,0,2,0,2,0
ENSG00000236144,1,0,1,0,5,2
ENSG00000236153,1,1,3,1,5,0
ENSG00000236154,0,0,0,0,0,1
ENSG00000236155,1,1,0,0,0,0
ENSG00000236188,2,0,1,0,1,0
ENSG00000236193,0,3,3,3,0,1
ENSG00000236197,1,2,3,1,2,0
ENSG00000236199,0,0,2,0,0,0
ENSG00000236200,1,7,4,3,8,48
ENSG00000236204,83,49,166,147,205,95
ENSG00000236206,0,6,8,1,2,3
ENSG00000236209,14,14,50,14,25,3
ENSG00000236213,145,111,1720,1038,1245,18
ENSG00000236230,2,1,4,4,5,0
ENSG00000236234,1,0,1,0,0,0
ENSG00000236242,0,0,0,0,1,0
ENSG00000236253,0,0,0,1,2,0
ENSG00000236255,78,58,243,104,169,56
ENSG00000236256,3,2,5,2,2,3
ENSG00000236263,1,0,8,2,2,3
ENSG00000236266,17,13,41,38,36,27
ENSG00000236268,4,0,2,0,0,0
ENSG00000236274,0,0,2,0,0,0
ENSG00000236278,2,2,1,1,5,0
ENSG00000236279,2,0,0,2,0,0
ENSG00000236283,2,1,3,0,1,0
ENSG00000236287,552,360,1084,545,653,370
ENSG00000236289,1,1,1,0,0,0
ENSG00000236296,48,43,146,52,185,55
ENSG00000236303,1,0,1,0,0,1
ENSG00000236304,0,0,0,0,4,0
ENSG00000236305,14,15,19,17,37,83
ENSG00000236307,0,0,0,0,1,1
ENSG00000236308,0,0,3,0,0,1
ENSG00000236311,2,1,0,0,0,1
ENSG00000236318,22,13,24,6,21,0
ENSG00000236319,1,0,0,0,0,0
ENSG00000236324,166,145,225,81,42,0
ENSG00000236326,0,1,1,2,2,0
ENSG00000236332,0,0,0,0,1,0
ENSG00000236336,1,0,1,0,0,0
ENSG00000236341,0,0,0,0,1,0
ENSG00000236345,2,3,10,0,1,0
ENSG00000236347,0,0,1,0,1,0
ENSG00000236358,23,25,63,49,54,32
ENSG00000236364,1,1,0,0,1,1
ENSG00000236366,1,0,19,15,20,1
ENSG00000236383,8,7,12,11,10,5
ENSG00000236385,0,0,1,0,0,0
ENSG00000236391,2,5,1,0,2,3
ENSG00000236393,1,0,3,0,0,0
ENSG00000236396,1,0,2,2,0,0
ENSG00000236397,2,0,0,1,3,4
ENSG00000236404,10,1,10,2,33,35
ENSG00000236409,5,3,9,4,0,3
ENSG00000236423,10,8,21,11,11,24
ENSG00000236426,0,0,1,0,0,0
ENSG00000236432,14,15,41,27,50,21
ENSG00000236436,1,0,0,0,0,0
ENSG00000236438,34,34,29,15,17,4
ENSG00000236444,1,2,1,0,2,0
ENSG00000236445,0,0,0,0,0,1
ENSG00000236449,127,114,130,58,109,90
ENSG00000236451,4,0,0,1,0,0
ENSG00000236453,0,1,0,2,23,29
ENSG00000236463,0,2,1,4,4,0
ENSG00000236467,1,0,0,0,0,0
ENSG00000236469,31,17,22,3,3,0
ENSG00000236471,0,0,1,0,0,0
ENSG00000236472,7,3,4,4,2,0
ENSG00000236481,2,3,24,10,9,2
ENSG00000236483,0,0,1,0,0,0
ENSG00000236491,0,0,0,0,0,1
ENSG00000236495,17,7,8,4,1,0
ENSG00000236498,0,1,2,0,2,0
ENSG00000236501,1,3,2,0,1,0
ENSG00000236504,0,1,0,0,0,0
ENSG00000236511,1,0,0,0,0,0
ENSG00000236514,6,6,7,8,2,2
ENSG00000236519,1,0,15,12,26,35
ENSG00000236528,5,3,5,6,3,1
ENSG00000236531,1,0,0,0,0,0
ENSG00000236532,0,3,3,0,0,2
ENSG00000236540,5,0,2,2,1,0
ENSG00000236543,0,2,0,0,0,0
ENSG00000236546,0,0,0,1,0,0
ENSG00000236548,0,0,6,0,0,1
ENSG00000236559,90,84,117,106,237,19
ENSG00000236572,0,0,1,0,2,0
ENSG00000236591,0,1,5,2,10,14
ENSG00000236609,10,4,14,1,8,6
ENSG00000236611,2,0,2,1,1,0
ENSG00000236617,4,3,7,7,4,1
ENSG00000236618,3,2,13,8,1,4
ENSG00000236635,1,0,2,0,0,0
ENSG00000236641,0,0,0,1,0,1
ENSG00000236643,0,0,0,0,1,3
ENSG00000236648,0,0,1,0,0,0
ENSG00000236651,0,1,0,0,0,0
ENSG00000236662,7,1,5,3,9,41
ENSG00000236665,0,0,0,1,0,1
ENSG00000236671,0,0,1,0,0,1
ENSG00000236675,0,0,0,0,0,1
ENSG00000236676,0,0,1,0,0,0
ENSG00000236677,3,2,1,5,5,1
ENSG00000236682,169,93,165,120,99,18
ENSG00000236699,0,1,0,1,0,0
ENSG00000236700,1,0,9,1,9,0
ENSG00000236708,1,0,3,1,2,0
ENSG00000236714,0,0,0,0,0,2
ENSG00000236717,0,0,2,0,0,0
ENSG00000236723,8,11,20,11,31,20
ENSG00000236747,0,0,0,1,0,1
ENSG00000236751,0,0,0,1,1,0
ENSG00000236753,13,4,34,40,47,15
ENSG00000236754,9,7,28,12,14,2
ENSG00000236756,35,24,66,40,41,30
ENSG00000236760,3,3,3,6,13,16
ENSG00000236772,2,2,43,14,33,10
ENSG00000236778,104,78,224,117,205,89
ENSG00000236780,2,8,2,0,2,1
ENSG00000236790,34,27,78,94,148,113
ENSG00000236796,16,14,27,5,18,65
ENSG00000236799,1,1,6,3,3,0
ENSG00000236810,92,54,167,130,155,100
ENSG00000236816,0,0,0,0,0,4
ENSG00000236817,0,0,2,2,0,0
ENSG00000236819,1,0,0,2,0,0
ENSG00000236829,5,4,9,5,16,9
ENSG00000236830,183,138,280,109,65,12
ENSG00000236833,3,0,1,1,1,1
ENSG00000236846,0,1,0,0,0,0
ENSG00000236850,154,111,273,147,351,401
ENSG00000236856,5,0,1,0,0,0
ENSG00000236859,72,54,331,220,217,108
ENSG00000236866,6,9,10,3,0,0
ENSG00000236869,30,14,50,20,29,59
ENSG00000236882,2,0,0,0,0,0
ENSG00000236885,0,0,1,0,0,0
ENSG00000236886,4,2,5,0,6,5
ENSG00000236894,1,1,0,0,1,0
ENSG00000236896,1,0,0,0,0,0
ENSG00000236901,0,0,7,9,0,10
ENSG00000236908,0,0,0,0,1,0
ENSG00000236914,0,0,0,1,1,0
ENSG00000236915,44,31,61,7,16,7
ENSG00000236921,0,0,0,0,1,0
ENSG00000236922,2,0,2,2,1,2
ENSG00000236924,0,2,2,1,0,0
ENSG00000236935,7,4,3,3,0,3
ENSG00000236939,0,0,0,0,2,0
ENSG00000236947,59,32,13,2,5,1
ENSG00000236948,29,20,63,21,26,1
ENSG00000236961,0,2,0,0,0,0
ENSG00000236963,1,1,0,1,0,0
ENSG00000236980,5,0,0,1,1,1
ENSG00000236986,9,26,20,2,2,1
ENSG00000236990,3,5,9,0,4,0
ENSG00000236991,0,0,1,2,1,0
ENSG00000237000,0,0,0,0,1,0
ENSG00000237017,0,0,0,0,1,0
ENSG00000237019,0,0,0,0,0,1
ENSG00000237026,0,1,0,0,0,0
ENSG00000237036,48,46,130,51,75,60
ENSG00000237037,278,183,407,180,280,126
ENSG00000237054,4,3,2,0,1,0
ENSG00000237058,0,0,0,0,1,0
ENSG00000237073,2,3,2,6,4,7
ENSG00000237074,2,0,0,1,0,0
ENSG00000237080,0,1,0,0,0,0
ENSG00000237094,0,0,0,2,2,0
ENSG00000237101,0,0,2,1,2,0
ENSG00000237118,11,19,16,1,0,1
ENSG00000237126,4,1,2,0,1,0
ENSG00000237128,12,5,9,10,4,2
ENSG00000237133,7,3,25,14,41,37
ENSG00000237136,8,2,4,1,9,2
ENSG00000237139,1,0,0,1,0,0
ENSG00000237152,33,24,41,5,3,2
ENSG00000237153,0,1,0,0,0,0
ENSG00000237166,0,0,0,0,1,0
ENSG00000237169,1,0,0,0,2,0
ENSG00000237172,1,0,2,2,0,0
ENSG00000237174,0,0,2,0,1,1
ENSG00000237181,95,57,159,119,200,45
ENSG00000237187,5,1,0,2,2,2
ENSG00000237188,79,57,129,112,82,80
ENSG00000237190,33,33,60,34,56,75
ENSG00000237212,0,0,1,0,0,0
ENSG00000237222,13,4,12,1,4,0
ENSG00000237232,54,26,86,35,99,101
ENSG00000237234,0,0,0,0,1,0
ENSG00000237238,3,0,0,0,1,0
ENSG00000237248,4,3,5,1,0,1
ENSG00000237250,0,0,0,0,2,0
ENSG00000237251,4,5,1,1,7,7
ENSG00000237254,11,5,10,17,16,1
ENSG00000237267,0,0,0,1,0,0
ENSG00000237268,1,3,0,1,1,1
ENSG00000237276,81,57,32,13,21,7
ENSG00000237281,3,4,1,1,0,0
ENSG00000237286,0,1,0,0,0,0
ENSG00000237292,0,1,3,0,1,0
ENSG00000237296,139,96,197,99,264,57
ENSG00000237298,1032,631,1667,1084,2040,1270
ENSG00000237301,9,2,0,1,1,0
ENSG00000237307,0,1,0,0,1,0
ENSG00000237310,22,17,26,11,11,9
ENSG00000237324,0,1,0,0,0,0
ENSG00000237328,5,2,2,0,3,0
ENSG00000237341,1,0,4,2,7,3
ENSG00000237343,2,0,0,0,0,0
ENSG00000237346,1,0,0,0,0,0
ENSG00000237352,15,6,15,16,18,13
ENSG00000237356,426,312,499,192,452,269
ENSG00000237365,0,0,0,0,0,1
ENSG00000237372,2,5,19,10,40,49
ENSG00000237373,94,95,127,89,68,34
ENSG00000237377,0,1,0,0,0,0
ENSG00000237382,3,0,0,0,0,0
ENSG00000237385,2,0,0,0,0,0
ENSG00000237389,1,0,0,0,0,0
ENSG00000237398,2,0,0,0,1,0
ENSG00000237399,26,29,40,44,188,74
ENSG00000237400,2,2,0,0,0,0
ENSG00000237408,1,0,0,0,0,0
ENSG00000237413,1,1,0,1,1,2
ENSG00000237422,14,14,14,3,18,51
ENSG00000237429,23,16,26,16,7,23
ENSG00000237435,0,0,1,0,0,0
ENSG00000237436,9,5,2,17,13,2
ENSG00000237438,74,66,90,34,72,30
ENSG00000237440,291,207,486,208,230,148
ENSG00000237441,55,57,102,33,39,16
ENSG00000237446,0,0,0,0,0,1
ENSG00000237452,0,2,0,0,0,1
ENSG00000237461,34,32,269,178,187,48
ENSG00000237463,0,0,1,1,1,0
ENSG00000237470,0,0,2,0,0,1
ENSG00000237471,19,21,28,7,7,10
ENSG00000237473,0,0,1,0,0,0
ENSG00000237476,0,0,5,0,3,1
ENSG00000237480,0,2,0,0,0,0
ENSG00000237481,5,1,16,7,41,16
ENSG00000237484,72,71,180,103,182,138
ENSG00000237489,30,17,194,151,258,131
ENSG00000237491,93,78,110,43,36,79
ENSG00000237494,1,0,0,0,0,0
ENSG00000237499,1101,735,1131,303,276,49
ENSG00000237505,18,19,54,30,25,24
ENSG00000237510,1,0,0,0,0,3
ENSG00000237513,621,400,760,254,138,42
ENSG00000237515,2,5,0,1,1,18
ENSG00000237517,2,0,2,2,2,0
ENSG00000237523,0,1,0,0,0,0
ENSG00000237525,0,4,0,0,1,0
ENSG00000237541,0,2,0,1,4,1
ENSG00000237567,1,0,2,0,1,0
ENSG00000237568,2,2,4,1,11,3
ENSG00000237576,7,14,5,3,17,9
ENSG00000237579,0,1,0,1,0,0
ENSG00000237585,5,3,3,1,1,1
ENSG00000237594,0,0,1,0,0,0
ENSG00000237596,5,9,10,5,53,23
ENSG00000237605,0,0,0,1,1,2
ENSG00000237636,0,2,1,1,0,1
ENSG00000237637,4,8,7,1,0,0
ENSG00000237640,1,1,3,1,1,2
ENSG00000237649,13,11,26,2,4,43
ENSG00000237651,53,26,159,106,61,118
ENSG00000237655,1,0,2,0,0,0
ENSG00000237666,1,0,1,0,2,2
ENSG00000237667,6,3,9,1,0,0
ENSG00000237686,10,5,17,5,7,2
ENSG00000237693,37,17,54,28,36,32
ENSG00000237699,0,0,2,0,0,0
ENSG00000237702,5,2,6,10,2,1
ENSG00000237705,1,1,5,0,5,0
ENSG00000237713,0,0,0,0,1,0
ENSG00000237718,1,0,0,0,0,0
ENSG00000237732,0,0,0,0,3,1
ENSG00000237735,0,0,2,0,0,0
ENSG00000237741,0,0,0,1,1,0
ENSG00000237742,5,5,5,0,0,0
ENSG00000237753,2,0,15,8,10,2
ENSG00000237760,1,1,0,2,0,0
ENSG00000237764,1,0,2,2,2,0
ENSG00000237765,48,40,61,30,19,43
ENSG00000237772,27,16,21,7,7,5
ENSG00000237773,132,98,166,83,176,19
ENSG00000237775,0,0,0,2,0,0
ENSG00000237781,268,164,665,271,486,23
ENSG00000237786,0,1,0,0,7,2
ENSG00000237787,0,1,0,0,0,0
ENSG00000237803,0,0,1,1,3,0
ENSG00000237813,0,0,0,0,1,0
ENSG00000237819,14,5,13,5,37,55
ENSG00000237836,3,3,5,2,0,0
ENSG00000237838,0,0,3,2,0,0
ENSG00000237840,24,12,26,6,13,3
ENSG00000237844,4,0,5,0,0,0
ENSG00000237845,0,0,1,1,0,0
ENSG00000237851,0,0,0,0,1,0
ENSG00000237852,6,6,0,0,4,7
ENSG00000237854,518,366,368,171,138,36
ENSG00000237864,1,0,0,0,0,0
ENSG00000237877,82,46,44,4,29,24
ENSG00000237879,3,1,4,2,2,0
ENSG00000237880,1,0,1,0,0,0
ENSG00000237883,8,8,29,50,91,20
ENSG00000237886,8,7,4,2,5,5
ENSG00000237899,25,17,50,29,31,14
ENSG00000237914,0,1,0,0,4,0
ENSG00000237917,0,0,0,0,1,0
ENSG00000237919,0,1,0,0,0,0
ENSG00000237920,1,0,0,2,1,0
ENSG00000237938,7,3,4,2,5,0
ENSG00000237941,1,0,0,0,0,0
ENSG00000237943,970,741,4369,2132,3131,458
ENSG00000237945,313,210,827,401,332,112
ENSG00000237950,2,1,8,6,29,36
ENSG00000237975,13,3,13,3,6,74
ENSG00000237976,0,0,4,0,1,1
ENSG00000237978,45,24,19,2,9,34
ENSG00000237980,2,0,1,0,1,2
ENSG00000237986,0,1,0,0,0,0
ENSG00000237989,8,10,18,4,5,1
ENSG00000237990,3,0,3,0,3,0
ENSG00000238005,4,0,8,8,19,4
ENSG00000238009,1,1,8,5,14,1
ENSG00000238018,1,1,0,2,2,0
ENSG00000238020,0,0,1,0,0,1
ENSG00000238021,15,5,9,3,4,3
ENSG00000238035,8,2,5,1,7,4
ENSG00000238042,0,1,0,0,0,0
ENSG00000238043,0,0,1,0,0,0
ENSG00000238045,12,7,38,18,26,50
ENSG00000238048,1,0,0,0,0,0
ENSG00000238057,2,2,0,3,0,0
ENSG00000238058,21,11,155,146,114,76
ENSG00000238062,0,1,0,0,0,0
ENSG00000238083,189,136,314,76,51,31
ENSG00000238098,17,14,18,15,10,32
ENSG00000238099,0,0,1,0,2,0
ENSG00000238105,129,123,224,49,31,35
ENSG00000238113,1,1,3,1,3,3
ENSG00000238118,0,0,0,1,0,0
ENSG00000238121,89,81,377,168,112,38
ENSG00000238122,0,0,0,1,0,1
ENSG00000238123,6,5,11,11,15,16
ENSG00000238133,2,1,8,0,4,1
ENSG00000238141,14,12,16,15,16,16
ENSG00000238142,8,7,4,3,5,5
ENSG00000238154,0,0,0,1,0,0
ENSG00000238158,15,16,43,33,27,93
ENSG00000238160,28,25,34,8,17,2
ENSG00000238164,7,1,2,5,6,15
ENSG00000238166,0,0,1,0,0,0
ENSG00000238171,2,0,1,1,2,0
ENSG00000238176,0,1,0,0,0,0
ENSG00000238184,135,121,94,23,74,25
ENSG00000238197,51,38,62,33,38,11
ENSG00000238198,7,8,28,9,16,4
ENSG00000238202,0,0,0,0,0,2
ENSG00000238207,13,4,61,10,16,0
ENSG00000238212,0,0,3,0,0,0
ENSG00000238217,0,3,0,0,0,0
ENSG00000238220,0,0,1,0,0,0
ENSG00000238221,0,3,3,0,1,1
ENSG00000238227,12,14,39,19,48,50
ENSG00000238241,16,10,25,24,23,16
ENSG00000238260,5,4,6,7,7,1
ENSG00000238266,0,1,8,0,4,0
ENSG00000238267,0,0,0,0,0,2
ENSG00000238268,19,8,16,3,4,0
ENSG00000238269,2,0,0,0,0,0
ENSG00000238272,0,0,0,1,0,2
ENSG00000238273,18,11,37,8,13,8
ENSG00000238278,0,0,0,0,0,1
ENSG00000238279,2,1,0,0,0,0
ENSG00000238280,2,5,27,16,59,12
ENSG00000238282,1,0,0,0,1,1
ENSG00000238287,18,11,77,104,149,84
ENSG00000238290,7,3,5,5,6,2
ENSG00000238755,20,14,38,17,50,9
ENSG00000239213,57,52,173,72,47,85
ENSG00000239216,0,0,0,1,0,0
ENSG00000239219,15,3,10,3,4,3
ENSG00000239264,198,157,213,200,653,2903
ENSG00000239265,1,1,3,4,2,16
ENSG00000239268,1,1,1,0,0,0
ENSG00000239282,62,50,108,46,13,25
ENSG00000239300,37,32,57,35,42,17
ENSG00000239305,2151,1458,1690,512,387,92
ENSG00000239306,3899,2720,4797,1723,1786,1001
ENSG00000239311,0,0,0,0,0,6
ENSG00000239332,5,5,15,9,6,0
ENSG00000239335,27,34,80,51,53,31
ENSG00000239381,1,1,4,2,0,0
ENSG00000239382,135,138,254,120,115,295
ENSG00000239388,0,1,0,0,0,0
ENSG00000239407,1,3,17,6,11,9
ENSG00000239440,3,0,0,1,1,0
ENSG00000239445,0,0,0,0,1,4
ENSG00000239453,1,0,0,0,0,0
ENSG00000239462,7,3,13,4,2,7
ENSG00000239467,0,0,0,0,0,1
ENSG00000239474,1,0,13,2,2,3
ENSG00000239480,16,33,89,36,15,3
ENSG00000239482,0,0,1,2,2,0
ENSG00000239521,1053,790,1208,519,542,218
ENSG00000239523,27,18,348,190,284,262
ENSG00000239569,13,9,11,3,11,1
ENSG00000239572,0,0,0,0,3,1
ENSG00000239589,2,2,1,0,2,0
ENSG00000239605,33,43,162,63,102,16
ENSG00000239608,6,5,7,3,3,0
ENSG00000239628,2,0,0,0,1,0
ENSG00000239636,17,14,24,7,9,21
ENSG00000239642,32,28,34,19,40,10
ENSG00000239649,1,0,0,0,0,0
ENSG00000239650,44,29,69,22,20,27
ENSG00000239653,463,338,771,299,310,112
ENSG00000239665,324,249,1247,554,810,261
ENSG00000239672,44,30,73,150,1044,3608
ENSG00000239697,83,99,89,60,52,105
ENSG00000239704,189,131,357,175,274,191
ENSG00000239705,12,12,21,8,13,8
ENSG00000239713,30,25,80,64,122,70
ENSG00000239718,0,0,6,4,3,0
ENSG00000239732,4,6,17,12,8,5
ENSG00000239736,17,13,10,3,2,0
ENSG00000239774,11,4,18,12,8,1
ENSG00000239779,384,359,416,241,198,170
ENSG00000239791,10,3,11,4,2,17
ENSG00000239799,0,0,0,0,1,0
ENSG00000239801,198,172,139,14,19,1
ENSG00000239827,805,569,994,362,353,341
ENSG00000239828,7,1,2,6,5,1
ENSG00000239857,1135,852,1251,686,717,771
ENSG00000239881,0,0,0,0,0,1
ENSG00000239883,597,483,1261,548,860,468
ENSG00000239887,0,0,0,0,0,1
ENSG00000239900,699,438,992,475,853,726
ENSG00000239906,1,0,0,1,0,1
ENSG00000239911,1,3,4,4,4,4
ENSG00000239921,5,5,2,0,1,3
ENSG00000239922,0,0,0,0,1,0
ENSG00000239941,12,6,43,7,22,0
ENSG00000239951,0,1,1,1,1,0
ENSG00000239959,1,0,0,0,0,0
ENSG00000239998,0,0,0,2,0,1
ENSG00000240005,10,3,10,6,3,2
ENSG00000240012,1,0,3,2,0,0
ENSG00000240024,25,11,15,14,5,13
ENSG00000240033,0,0,0,0,0,1
ENSG00000240038,61,28,139,51,78,42
ENSG00000240053,306,268,456,259,368,257
ENSG00000240056,0,0,1,0,0,0
ENSG00000240057,113,98,768,836,3525,387
ENSG00000240063,9,3,5,6,4,7
ENSG00000240065,62,44,147,92,213,111
ENSG00000240086,0,0,0,0,0,2
ENSG00000240093,0,0,2,0,0,0
ENSG00000240137,120,75,150,33,26,22
ENSG00000240143,26,25,47,13,14,42
ENSG00000240175,0,0,0,2,0,0
ENSG00000240194,2,0,0,0,0,0
ENSG00000240198,0,0,1,1,0,0
ENSG00000240204,1,2,9,15,60,19
ENSG00000240207,0,0,0,0,0,2
ENSG00000240211,41,46,64,20,23,4
ENSG00000240216,3,0,4,0,4,0
ENSG00000240219,1,0,0,0,5,0
ENSG00000240225,76,57,102,65,54,58
ENSG00000240230,286,203,292,148,226,104
ENSG00000240254,8,9,8,5,4,1
ENSG00000240268,1,0,0,0,0,0
ENSG00000240280,0,0,0,1,1,0
ENSG00000240288,75,45,215,249,575,183
ENSG00000240291,106,77,178,331,675,300
ENSG00000240303,564,450,1023,403,419,357
ENSG00000240344,288,203,272,88,84,120
ENSG00000240356,16,8,28,25,33,31
ENSG00000240370,54,40,84,42,86,68
ENSG00000240373,1,0,0,0,2,0
ENSG00000240401,4,3,20,8,15,5
ENSG00000240403,9,15,15,14,3,2
ENSG00000240440,6,9,7,1,1,0
ENSG00000240449,36,42,40,35,64,24
ENSG00000240498,132,100,339,110,96,24
ENSG00000240499,0,0,0,1,2,0
ENSG00000240505,3,0,2,0,0,0
ENSG00000240520,2,0,1,0,0,0
ENSG00000240521,3,1,1,1,1,0
ENSG00000240524,0,0,0,0,1,0
ENSG00000240527,24,14,19,35,29,29
ENSG00000240535,1,0,5,3,0,1
ENSG00000240563,2,3,1,0,0,0
ENSG00000240567,1,0,0,0,0,3
ENSG00000240571,2,2,2,0,0,0
ENSG00000240583,3,0,0,0,3,4
ENSG00000240591,29,19,51,33,72,14
ENSG00000240651,0,0,2,2,0,0
ENSG00000240654,13,9,37,8,20,10
ENSG00000240661,24,4,6,3,17,11
ENSG00000240682,1254,948,1370,742,819,1348
ENSG00000240687,3,2,0,0,0,0
ENSG00000240710,72,39,89,49,84,26
ENSG00000240720,12,6,12,4,3,9
ENSG00000240721,0,0,0,1,0,0
ENSG00000240770,61,51,401,153,170,34
ENSG00000240771,0,0,2,1,0,2
ENSG00000240790,17,18,33,34,25,9
ENSG00000240849,780,643,800,445,372,583
ENSG00000240857,109,73,135,89,152,123
ENSG00000240859,2,2,0,1,0,0
ENSG00000240868,0,0,0,1,0,0
ENSG00000240875,91,44,427,270,412,219
ENSG00000240889,2,4,0,2,2,2
ENSG00000240891,1649,1199,1697,730,723,503
ENSG00000240893,1,1,2,0,2,1
ENSG00000240929,3,5,10,4,3,5
ENSG00000240935,2,2,5,3,4,2
ENSG00000240963,0,0,0,0,1,2
ENSG00000240972,428,392,451,455,751,3648
ENSG00000240980,0,1,0,0,0,0
ENSG00000241014,16,7,39,28,37,12
ENSG00000241015,368,275,481,272,621,337
ENSG00000241048,0,1,0,2,0,0
ENSG00000241058,495,382,1687,1213,1735,548
ENSG00000241098,0,0,0,0,1,1
ENSG00000241104,1,0,2,0,0,0
ENSG00000241106,166,84,118,38,46,36
ENSG00000241111,0,4,4,0,1,0
ENSG00000241127,76,79,212,93,133,165
ENSG00000241135,4,7,12,4,0,1
ENSG00000241149,0,1,0,0,0,0
ENSG00000241155,8,0,52,62,213,23
ENSG00000241163,20,27,31,7,6,18
ENSG00000241170,45,42,159,107,141,129
ENSG00000241185,18,14,24,12,18,4
ENSG00000241220,7,4,4,8,11,1
ENSG00000241224,0,0,0,1,0,0
ENSG00000241258,937,799,1469,963,1357,881
ENSG00000241278,5,1,3,3,1,4
